folder,pw,gain,prf,avg_throughput_mbps,metric_type,dl_brate_mbps
logs_20251130_213352,2165.0,80,200,,dl_brate,0.022
logs_20251130_213352,2165.0,80,200,,dl_brate,0.027
logs_20251130_213352,2165.0,80,200,,dl_brate,29.7
logs_20251130_213352,2165.0,80,200,,dl_brate,64.6
logs_20251130_213352,2165.0,80,200,,dl_brate,63.7
logs_20251130_213352,2165.0,80,200,,dl_brate,62.9
logs_20251130_213352,2165.0,80,200,,dl_brate,62.8
logs_20251130_213352,2165.0,80,200,,dl_brate,62.9
logs_20251130_213352,2165.0,80,200,,dl_brate,63.0
logs_20251130_213352,2165.0,80,200,,dl_brate,62.9
logs_20251130_213352,2165.0,80,200,,dl_brate,11.4
logs_20251130_213352,2165.0,80,200,,dl_brate,0.813
logs_20251130_213352,2165.0,80,200,,dl_brate,0.01
logs_20251130_213352,2165.0,80,200,,dl_brate,0.024
logs_20251130_213439,2170.0,80,200,14.479999999999999,,
logs_20251130_213439,2170.0,80,200,,dl_brate,0.013
logs_20251130_213439,2170.0,80,200,,dl_brate,0.02
logs_20251130_213439,2170.0,80,200,,dl_brate,0.022
logs_20251130_213439,2170.0,80,200,,dl_brate,0.027
logs_20251130_213439,2170.0,80,200,,dl_brate,26.5
logs_20251130_213439,2170.0,80,200,,dl_brate,64.6
logs_20251130_213439,2170.0,80,200,,dl_brate,63.8
logs_20251130_213439,2170.0,80,200,,dl_brate,62.9
logs_20251130_213439,2170.0,80,200,,dl_brate,62.9
logs_20251130_213439,2170.0,80,200,,dl_brate,62.8
logs_20251130_213439,2170.0,80,200,,dl_brate,62.9
logs_20251130_213439,2170.0,80,200,,dl_brate,62.9
logs_20251130_213439,2170.0,80,200,,dl_brate,16.7
logs_20251130_213439,2170.0,80,200,,dl_brate,6.12
logs_20251130_213439,2170.0,80,200,,dl_brate,1.38
logs_20251130_213439,2170.0,80,200,,dl_brate,0.002
logs_20251130_213439,2170.0,80,200,,dl_brate,0.024
logs_20251130_213439,2170.0,80,200,,dl_brate,0.009
logs_20251130_213439,2170.0,80,200,,dl_brate,0.002
logs_20251130_213439,2170.0,80,200,,dl_brate,0.003
logs_20251130_213439,2170.0,80,200,,dl_brate,0.002
logs_20251130_213439,2170.0,80,200,,dl_brate,0.01
logs_20251130_213526,2175.0,80,200,14.67242424242424,,
logs_20251130_213526,2175.0,80,200,,dl_brate,0.002
logs_20251130_213526,2175.0,80,200,,dl_brate,0.016
logs_20251130_213526,2175.0,80,200,,dl_brate,0.025
logs_20251130_213526,2175.0,80,200,,dl_brate,0.018
logs_20251130_213526,2175.0,80,200,,dl_brate,0.027
logs_20251130_213526,2175.0,80,200,,dl_brate,22.6
logs_20251130_213526,2175.0,80,200,,dl_brate,64.5
logs_20251130_213526,2175.0,80,200,,dl_brate,64.0
logs_20251130_213526,2175.0,80,200,,dl_brate,62.8
logs_20251130_213526,2175.0,80,200,,dl_brate,62.9
logs_20251130_213526,2175.0,80,200,,dl_brate,62.9
logs_20251130_213526,2175.0,80,200,,dl_brate,62.9
logs_20251130_213526,2175.0,80,200,,dl_brate,62.8
logs_20251130_213526,2175.0,80,200,,dl_brate,21.6
logs_20251130_213526,2175.0,80,200,,dl_brate,1.99
logs_20251130_213526,2175.0,80,200,,dl_brate,0.427
logs_20251130_213526,2175.0,80,200,,dl_brate,0.002
logs_20251130_213526,2175.0,80,200,,dl_brate,0.002
logs_20251130_213526,2175.0,80,200,,dl_brate,0.004
logs_20251130_213526,2175.0,80,200,,dl_brate,0.007
logs_20251130_213614,2180.0,80,200,,,
logs_20251130_213614,2180.0,80,200,,dl_brate,0.002
logs_20251130_213614,2180.0,80,200,,dl_brate,0.016
logs_20251130_213614,2180.0,80,200,,dl_brate,0.025
logs_20251130_213614,2180.0,80,200,,dl_brate,0.02
logs_20251130_213614,2180.0,80,200,,dl_brate,0.026
logs_20251130_213614,2180.0,80,200,,dl_brate,26.0
logs_20251130_213614,2180.0,80,200,,dl_brate,64.6
logs_20251130_213614,2180.0,80,200,,dl_brate,64.7
logs_20251130_213614,2180.0,80,200,,dl_brate,63.1
logs_20251130_213614,2180.0,80,200,,dl_brate,62.9
logs_20251130_213614,2180.0,80,200,,dl_brate,62.9
logs_20251130_213614,2180.0,80,200,,dl_brate,62.8
logs_20251130_213614,2180.0,80,200,,dl_brate,62.9
logs_20251130_213614,2180.0,80,200,,dl_brate,35.4
logs_20251130_213614,2180.0,80,200,,dl_brate,27.8
logs_20251130_213614,2180.0,80,200,,dl_brate,28.9
logs_20251130_213614,2180.0,80,200,,dl_brate,30.6
logs_20251130_213614,2180.0,80,200,,dl_brate,28.5
logs_20251130_213614,2180.0,80,200,,dl_brate,28.3
logs_20251130_213614,2180.0,80,200,,dl_brate,30.2
logs_20251130_213614,2180.0,80,200,,dl_brate,30.3
logs_20251130_213614,2180.0,80,200,,dl_brate,30.1
logs_20251130_213614,2180.0,80,200,,dl_brate,29.8
logs_20251130_213614,2180.0,80,200,,dl_brate,30.9
logs_20251130_213614,2180.0,80,200,,dl_brate,31.5
logs_20251130_213614,2180.0,80,200,,dl_brate,31.0
logs_20251130_213614,2180.0,80,200,,dl_brate,32.0
logs_20251130_213614,2180.0,80,200,,dl_brate,30.5
logs_20251130_213614,2180.0,80,200,,dl_brate,31.0
logs_20251130_213614,2180.0,80,200,,dl_brate,30.6
logs_20251130_213614,2180.0,80,200,,dl_brate,31.4
logs_20251130_213614,2180.0,80,200,,dl_brate,31.1
logs_20251130_213614,2180.0,80,200,,dl_brate,28.2
logs_20251130_213614,2180.0,80,200,,dl_brate,38.8
logs_20251130_213614,2180.0,80,200,,dl_brate,62.7
logs_20251130_213614,2180.0,80,200,,dl_brate,64.4
logs_20251130_213614,2180.0,80,200,,dl_brate,64.7
logs_20251130_213614,2180.0,80,200,,dl_brate,64.7
logs_20251130_213614,2180.0,80,200,,dl_brate,54.1
logs_20251130_213614,2180.0,80,200,,dl_brate,0.026
logs_20251130_213703,2185.0,80,200,40.948484848484846,,
logs_20251130_213703,2185.0,80,200,,dl_brate,0.016
logs_20251130_213703,2185.0,80,200,,dl_brate,0.022
logs_20251130_213703,2185.0,80,200,,dl_brate,0.029
logs_20251130_213703,2185.0,80,200,,dl_brate,54.9
logs_20251130_213703,2185.0,80,200,,dl_brate,64.6
logs_20251130_213703,2185.0,80,200,,dl_brate,63.0
logs_20251130_213703,2185.0,80,200,,dl_brate,62.9
logs_20251130_213703,2185.0,80,200,,dl_brate,62.8
logs_20251130_213703,2185.0,80,200,,dl_brate,62.9
logs_20251130_213703,2185.0,80,200,,dl_brate,62.9
logs_20251130_213703,2185.0,80,200,,dl_brate,50.1
logs_20251130_213703,2185.0,80,200,,dl_brate,25.7
logs_20251130_213703,2185.0,80,200,,dl_brate,30.4
logs_20251130_213703,2185.0,80,200,,dl_brate,30.5
logs_20251130_213703,2185.0,80,200,,dl_brate,30.2
logs_20251130_213703,2185.0,80,200,,dl_brate,29.9
logs_20251130_213703,2185.0,80,200,,dl_brate,30.4
logs_20251130_213703,2185.0,80,200,,dl_brate,29.9
logs_20251130_213703,2185.0,80,200,,dl_brate,29.9
logs_20251130_213703,2185.0,80,200,,dl_brate,29.9
logs_20251130_213703,2185.0,80,200,,dl_brate,30.0
logs_20251130_213703,2185.0,80,200,,dl_brate,29.6
logs_20251130_213703,2185.0,80,200,,dl_brate,28.7
logs_20251130_213703,2185.0,80,200,,dl_brate,29.6
logs_20251130_213703,2185.0,80,200,,dl_brate,29.2
logs_20251130_213703,2185.0,80,200,,dl_brate,29.5
logs_20251130_213703,2185.0,80,200,,dl_brate,29.4
logs_20251130_213703,2185.0,80,200,,dl_brate,28.6
logs_20251130_213703,2185.0,80,200,,dl_brate,29.2
logs_20251130_213703,2185.0,80,200,,dl_brate,29.5
logs_20251130_213703,2185.0,80,200,,dl_brate,31.7
logs_20251130_213703,2185.0,80,200,,dl_brate,54.9
logs_20251130_213703,2185.0,80,200,,dl_brate,64.4
logs_20251130_213703,2185.0,80,200,,dl_brate,64.5
logs_20251130_213703,2185.0,80,200,,dl_brate,64.6
logs_20251130_213703,2185.0,80,200,,dl_brate,64.3
logs_20251130_213703,2185.0,80,200,,dl_brate,16.4
logs_20251130_213754,2190.0,80,200,19.272727272727273,,
logs_20251130_213754,2190.0,80,200,,dl_brate,0.002
logs_20251130_213754,2190.0,80,200,,dl_brate,0.015
logs_20251130_213754,2190.0,80,200,,dl_brate,0.021
logs_20251130_213754,2190.0,80,200,,dl_brate,0.018
logs_20251130_213754,2190.0,80,200,,dl_brate,0.026
logs_20251130_213754,2190.0,80,200,,dl_brate,30.7
logs_20251130_213754,2190.0,80,200,,dl_brate,64.7
logs_20251130_213754,2190.0,80,200,,dl_brate,63.8
logs_20251130_213754,2190.0,80,200,,dl_brate,62.8
logs_20251130_213754,2190.0,80,200,,dl_brate,62.9
logs_20251130_213754,2190.0,80,200,,dl_brate,62.8
logs_20251130_213754,2190.0,80,200,,dl_brate,62.9
logs_20251130_213754,2190.0,80,200,,dl_brate,62.9
logs_20251130_213754,2190.0,80,200,,dl_brate,31.0
logs_20251130_213754,2190.0,80,200,,dl_brate,28.2
logs_20251130_213754,2190.0,80,200,,dl_brate,28.5
logs_20251130_213754,2190.0,80,200,,dl_brate,30.1
logs_20251130_213754,2190.0,80,200,,dl_brate,29.8
logs_20251130_213754,2190.0,80,200,,dl_brate,25.0
logs_20251130_213754,2190.0,80,200,,dl_brate,0.827
logs_20251130_213754,2190.0,80,200,,dl_brate,0.448
logs_20251130_213754,2190.0,80,200,,dl_brate,0.004
logs_20251130_213754,2190.0,80,200,,dl_brate,0.003
logs_20251130_213754,2190.0,80,200,,dl_brate,0.019
logs_20251130_213754,2190.0,80,200,,dl_brate,0.005
logs_20251130_213754,2190.0,80,200,,dl_brate,0.005
logs_20251130_213842,2195.0,80,200,33.88787878787878,,
logs_20251130_213842,2195.0,80,200,,dl_brate,0.002
logs_20251130_213842,2195.0,80,200,,dl_brate,0.014
logs_20251130_213842,2195.0,80,200,,dl_brate,0.02
logs_20251130_213842,2195.0,80,200,,dl_brate,0.029
logs_20251130_213842,2195.0,80,200,,dl_brate,0.018
logs_20251130_213842,2195.0,80,200,,dl_brate,24.7
logs_20251130_213842,2195.0,80,200,,dl_brate,64.6
logs_20251130_213842,2195.0,80,200,,dl_brate,63.8
logs_20251130_213842,2195.0,80,200,,dl_brate,62.8
logs_20251130_213842,2195.0,80,200,,dl_brate,62.9
logs_20251130_213842,2195.0,80,200,,dl_brate,62.9
logs_20251130_213842,2195.0,80,200,,dl_brate,62.9
logs_20251130_213842,2195.0,80,200,,dl_brate,62.8
logs_20251130_213842,2195.0,80,200,,dl_brate,31.3
logs_20251130_213842,2195.0,80,200,,dl_brate,15.6
logs_20251130_213842,2195.0,80,200,,dl_brate,16.6
logs_20251130_213842,2195.0,80,200,,dl_brate,15.1
logs_20251130_213842,2195.0,80,200,,dl_brate,17.0
logs_20251130_213842,2195.0,80,200,,dl_brate,18.1
logs_20251130_213842,2195.0,80,200,,dl_brate,17.6
logs_20251130_213842,2195.0,80,200,,dl_brate,17.7
logs_20251130_213842,2195.0,80,200,,dl_brate,18.6
logs_20251130_213842,2195.0,80,200,,dl_brate,18.3
logs_20251130_213842,2195.0,80,200,,dl_brate,18.8
logs_20251130_213842,2195.0,80,200,,dl_brate,18.5
logs_20251130_213842,2195.0,80,200,,dl_brate,18.4
logs_20251130_213842,2195.0,80,200,,dl_brate,18.3
logs_20251130_213842,2195.0,80,200,,dl_brate,18.5
logs_20251130_213842,2195.0,80,200,,dl_brate,19.1
logs_20251130_213842,2195.0,80,200,,dl_brate,19.2
logs_20251130_213842,2195.0,80,200,,dl_brate,18.8
logs_20251130_213842,2195.0,80,200,,dl_brate,18.3
logs_20251130_213842,2195.0,80,200,,dl_brate,18.0
logs_20251130_213842,2195.0,80,200,,dl_brate,27.3
logs_20251130_213842,2195.0,80,200,,dl_brate,55.5
logs_20251130_213842,2195.0,80,200,,dl_brate,64.5
logs_20251130_213842,2195.0,80,200,,dl_brate,64.9
logs_20251130_213842,2195.0,80,200,,dl_brate,64.5
logs_20251130_213842,2195.0,80,200,,dl_brate,46.1
logs_20251130_213935,2199.9999999999,80,200,35.054545454545455,,
logs_20251130_213935,2199.9999999999,80,200,,dl_brate,0.002
logs_20251130_213935,2199.9999999999,80,200,,dl_brate,0.015
logs_20251130_213935,2199.9999999999,80,200,,dl_brate,0.025
logs_20251130_213935,2199.9999999999,80,200,,dl_brate,0.02
logs_20251130_213935,2199.9999999999,80,200,,dl_brate,0.027
logs_20251130_213935,2199.9999999999,80,200,,dl_brate,35.5
logs_20251130_213935,2199.9999999999,80,200,,dl_brate,64.6
logs_20251130_213935,2199.9999999999,80,200,,dl_brate,63.5
logs_20251130_213935,2199.9999999999,80,200,,dl_brate,62.9
logs_20251130_213935,2199.9999999999,80,200,,dl_brate,62.9
logs_20251130_213935,2199.9999999999,80,200,,dl_brate,62.8
logs_20251130_213935,2199.9999999999,80,200,,dl_brate,62.9
logs_20251130_213935,2199.9999999999,80,200,,dl_brate,60.2
logs_20251130_213935,2199.9999999999,80,200,,dl_brate,22.2
logs_20251130_213935,2199.9999999999,80,200,,dl_brate,10.2
logs_20251130_213935,2199.9999999999,80,200,,dl_brate,14.6
logs_20251130_213935,2199.9999999999,80,200,,dl_brate,15.2
logs_20251130_213935,2199.9999999999,80,200,,dl_brate,17.2
logs_20251130_213935,2199.9999999999,80,200,,dl_brate,16.4
logs_20251130_213935,2199.9999999999,80,200,,dl_brate,17.3
logs_20251130_213935,2199.9999999999,80,200,,dl_brate,17.3
logs_20251130_213935,2199.9999999999,80,200,,dl_brate,16.7
logs_20251130_213935,2199.9999999999,80,200,,dl_brate,17.1
logs_20251130_213935,2199.9999999999,80,200,,dl_brate,17.7
logs_20251130_213935,2199.9999999999,80,200,,dl_brate,23.8
logs_20251130_213935,2199.9999999999,80,200,,dl_brate,24.8
logs_20251130_213935,2199.9999999999,80,200,,dl_brate,24.1
logs_20251130_213935,2199.9999999999,80,200,,dl_brate,23.3
logs_20251130_213935,2199.9999999999,80,200,,dl_brate,22.7
logs_20251130_213935,2199.9999999999,80,200,,dl_brate,23.0
logs_20251130_213935,2199.9999999999,80,200,,dl_brate,22.6
logs_20251130_213935,2199.9999999999,80,200,,dl_brate,22.8
logs_20251130_213935,2199.9999999999,80,200,,dl_brate,22.7
logs_20251130_213935,2199.9999999999,80,200,,dl_brate,43.9
logs_20251130_213935,2199.9999999999,80,200,,dl_brate,63.9
logs_20251130_213935,2199.9999999999,80,200,,dl_brate,64.5
logs_20251130_213935,2199.9999999999,80,200,,dl_brate,64.6
logs_20251130_213935,2199.9999999999,80,200,,dl_brate,64.7
logs_20251130_213935,2199.9999999999,80,200,,dl_brate,30.2
logs_20251130_214024,2205.0,80,200,,,
logs_20251130_214024,2205.0,80,200,,dl_brate,0.002
logs_20251130_214024,2205.0,80,200,,dl_brate,0.014
logs_20251130_214024,2205.0,80,200,,dl_brate,0.021
logs_20251130_214024,2205.0,80,200,,dl_brate,0.021
logs_20251130_214024,2205.0,80,200,,dl_brate,0.027
logs_20251130_214024,2205.0,80,200,,dl_brate,29.7
logs_20251130_214024,2205.0,80,200,,dl_brate,64.4
logs_20251130_214024,2205.0,80,200,,dl_brate,63.8
logs_20251130_214024,2205.0,80,200,,dl_brate,62.9
logs_20251130_214024,2205.0,80,200,,dl_brate,62.9
logs_20251130_214024,2205.0,80,200,,dl_brate,62.9
logs_20251130_214024,2205.0,80,200,,dl_brate,62.8
logs_20251130_214024,2205.0,80,200,,dl_brate,62.9
logs_20251130_214024,2205.0,80,200,,dl_brate,30.7
logs_20251130_214024,2205.0,80,200,,dl_brate,11.8
logs_20251130_214024,2205.0,80,200,,dl_brate,9.49
logs_20251130_214024,2205.0,80,200,,dl_brate,12.7
logs_20251130_214024,2205.0,80,200,,dl_brate,15.3
logs_20251130_214024,2205.0,80,200,,dl_brate,19.5
logs_20251130_214024,2205.0,80,200,,dl_brate,19.0
logs_20251130_214024,2205.0,80,200,,dl_brate,18.1
logs_20251130_214024,2205.0,80,200,,dl_brate,13.6
logs_20251130_214024,2205.0,80,200,,dl_brate,14.3
logs_20251130_214024,2205.0,80,200,,dl_brate,15.6
logs_20251130_214024,2205.0,80,200,,dl_brate,16.8
logs_20251130_214024,2205.0,80,200,,dl_brate,25.3
logs_20251130_214024,2205.0,80,200,,dl_brate,27.9
logs_20251130_214024,2205.0,80,200,,dl_brate,25.9
logs_20251130_214024,2205.0,80,200,,dl_brate,26.0
logs_20251130_214024,2205.0,80,200,,dl_brate,23.9
logs_20251130_214024,2205.0,80,200,,dl_brate,23.4
logs_20251130_214024,2205.0,80,200,,dl_brate,20.2
logs_20251130_214024,2205.0,80,200,,dl_brate,15.0
logs_20251130_214024,2205.0,80,200,,dl_brate,22.0
logs_20251130_214024,2205.0,80,200,,dl_brate,46.8
logs_20251130_214024,2205.0,80,200,,dl_brate,64.5
logs_20251130_214024,2205.0,80,200,,dl_brate,64.6
logs_20251130_214024,2205.0,80,200,,dl_brate,64.6
logs_20251130_214024,2205.0,80,200,,dl_brate,44.7
logs_20251130_214114,2209.9999999999,80,200,32.45647058823529,,
logs_20251130_214114,2209.9999999999,80,200,,dl_brate,0.002
logs_20251130_214114,2209.9999999999,80,200,,dl_brate,0.013
logs_20251130_214114,2209.9999999999,80,200,,dl_brate,0.025
logs_20251130_214114,2209.9999999999,80,200,,dl_brate,0.02
logs_20251130_214114,2209.9999999999,80,200,,dl_brate,0.031
logs_20251130_214114,2209.9999999999,80,200,,dl_brate,28.3
logs_20251130_214114,2209.9999999999,80,200,,dl_brate,64.5
logs_20251130_214114,2209.9999999999,80,200,,dl_brate,63.8
logs_20251130_214114,2209.9999999999,80,200,,dl_brate,62.9
logs_20251130_214114,2209.9999999999,80,200,,dl_brate,62.9
logs_20251130_214114,2209.9999999999,80,200,,dl_brate,62.9
logs_20251130_214114,2209.9999999999,80,200,,dl_brate,62.9
logs_20251130_214114,2209.9999999999,80,200,,dl_brate,62.9
logs_20251130_214114,2209.9999999999,80,200,,dl_brate,31.1
logs_20251130_214114,2209.9999999999,80,200,,dl_brate,4.47
logs_20251130_214114,2209.9999999999,80,200,,dl_brate,7.26
logs_20251130_214114,2209.9999999999,80,200,,dl_brate,6.59
logs_20251130_214114,2209.9999999999,80,200,,dl_brate,8.29
logs_20251130_214114,2209.9999999999,80,200,,dl_brate,12.9
logs_20251130_214114,2209.9999999999,80,200,,dl_brate,15.9
logs_20251130_214114,2209.9999999999,80,200,,dl_brate,15.8
logs_20251130_214114,2209.9999999999,80,200,,dl_brate,16.0
logs_20251130_214114,2209.9999999999,80,200,,dl_brate,15.0
logs_20251130_214114,2209.9999999999,80,200,,dl_brate,16.2
logs_20251130_214114,2209.9999999999,80,200,,dl_brate,16.2
logs_20251130_214114,2209.9999999999,80,200,,dl_brate,16.0
logs_20251130_214114,2209.9999999999,80,200,,dl_brate,16.1
logs_20251130_214114,2209.9999999999,80,200,,dl_brate,16.1
logs_20251130_214114,2209.9999999999,80,200,,dl_brate,15.9
logs_20251130_214114,2209.9999999999,80,200,,dl_brate,16.1
logs_20251130_214114,2209.9999999999,80,200,,dl_brate,16.1
logs_20251130_214114,2209.9999999999,80,200,,dl_brate,16.2
logs_20251130_214114,2209.9999999999,80,200,,dl_brate,16.4
logs_20251130_214114,2209.9999999999,80,200,,dl_brate,26.0
logs_20251130_214114,2209.9999999999,80,200,,dl_brate,55.3
logs_20251130_214114,2209.9999999999,80,200,,dl_brate,64.6
logs_20251130_214114,2209.9999999999,80,200,,dl_brate,64.7
logs_20251130_214114,2209.9999999999,80,200,,dl_brate,64.6
logs_20251130_214114,2209.9999999999,80,200,,dl_brate,54.6
logs_20251130_214114,2209.9999999999,80,200,,dl_brate,0.022
logs_20251130_214203,2215.0,80,200,37.72121212121211,,
logs_20251130_214203,2215.0,80,200,,dl_brate,0.002
logs_20251130_214203,2215.0,80,200,,dl_brate,0.012
logs_20251130_214203,2215.0,80,200,,dl_brate,0.024
logs_20251130_214203,2215.0,80,200,,dl_brate,0.02
logs_20251130_214203,2215.0,80,200,,dl_brate,0.029
logs_20251130_214203,2215.0,80,200,,dl_brate,32.3
logs_20251130_214203,2215.0,80,200,,dl_brate,64.8
logs_20251130_214203,2215.0,80,200,,dl_brate,63.5
logs_20251130_214203,2215.0,80,200,,dl_brate,62.9
logs_20251130_214203,2215.0,80,200,,dl_brate,62.9
logs_20251130_214203,2215.0,80,200,,dl_brate,62.8
logs_20251130_214203,2215.0,80,200,,dl_brate,62.9
logs_20251130_214203,2215.0,80,200,,dl_brate,62.9
logs_20251130_214203,2215.0,80,200,,dl_brate,32.4
logs_20251130_214203,2215.0,80,200,,dl_brate,15.1
logs_20251130_214203,2215.0,80,200,,dl_brate,15.0
logs_20251130_214203,2215.0,80,200,,dl_brate,17.5
logs_20251130_214203,2215.0,80,200,,dl_brate,19.3
logs_20251130_214203,2215.0,80,200,,dl_brate,25.2
logs_20251130_214203,2215.0,80,200,,dl_brate,26.7
logs_20251130_214203,2215.0,80,200,,dl_brate,26.7
logs_20251130_214203,2215.0,80,200,,dl_brate,26.6
logs_20251130_214203,2215.0,80,200,,dl_brate,26.9
logs_20251130_214203,2215.0,80,200,,dl_brate,25.3
logs_20251130_214203,2215.0,80,200,,dl_brate,25.5
logs_20251130_214203,2215.0,80,200,,dl_brate,25.6
logs_20251130_214203,2215.0,80,200,,dl_brate,26.6
logs_20251130_214203,2215.0,80,200,,dl_brate,25.8
logs_20251130_214203,2215.0,80,200,,dl_brate,25.3
logs_20251130_214203,2215.0,80,200,,dl_brate,26.5
logs_20251130_214203,2215.0,80,200,,dl_brate,27.0
logs_20251130_214203,2215.0,80,200,,dl_brate,26.1
logs_20251130_214203,2215.0,80,200,,dl_brate,23.0
logs_20251130_214203,2215.0,80,200,,dl_brate,37.2
logs_20251130_214203,2215.0,80,200,,dl_brate,61.8
logs_20251130_214203,2215.0,80,200,,dl_brate,64.5
logs_20251130_214203,2215.0,80,200,,dl_brate,64.7
logs_20251130_214203,2215.0,80,200,,dl_brate,64.7
logs_20251130_214203,2215.0,80,200,,dl_brate,46.9
logs_20251130_214252,2219.9999999999,80,200,32.92545454545454,,
logs_20251130_214252,2219.9999999999,80,200,,dl_brate,0.016
logs_20251130_214252,2219.9999999999,80,200,,dl_brate,0.024
logs_20251130_214252,2219.9999999999,80,200,,dl_brate,0.02
logs_20251130_214252,2219.9999999999,80,200,,dl_brate,0.026
logs_20251130_214252,2219.9999999999,80,200,,dl_brate,34.9
logs_20251130_214252,2219.9999999999,80,200,,dl_brate,64.7
logs_20251130_214252,2219.9999999999,80,200,,dl_brate,63.4
logs_20251130_214252,2219.9999999999,80,200,,dl_brate,62.8
logs_20251130_214252,2219.9999999999,80,200,,dl_brate,62.9
logs_20251130_214252,2219.9999999999,80,200,,dl_brate,62.8
logs_20251130_214252,2219.9999999999,80,200,,dl_brate,62.9
logs_20251130_214252,2219.9999999999,80,200,,dl_brate,62.9
logs_20251130_214252,2219.9999999999,80,200,,dl_brate,40.9
logs_20251130_214252,2219.9999999999,80,200,,dl_brate,28.5
logs_20251130_214252,2219.9999999999,80,200,,dl_brate,21.6
logs_20251130_214252,2219.9999999999,80,200,,dl_brate,8.07
logs_20251130_214252,2219.9999999999,80,200,,dl_brate,7.49
logs_20251130_214252,2219.9999999999,80,200,,dl_brate,7.34
logs_20251130_214252,2219.9999999999,80,200,,dl_brate,10.8
logs_20251130_214252,2219.9999999999,80,200,,dl_brate,12.7
logs_20251130_214252,2219.9999999999,80,200,,dl_brate,23.3
logs_20251130_214252,2219.9999999999,80,200,,dl_brate,28.8
logs_20251130_214252,2219.9999999999,80,200,,dl_brate,27.9
logs_20251130_214252,2219.9999999999,80,200,,dl_brate,25.3
logs_20251130_214252,2219.9999999999,80,200,,dl_brate,22.3
logs_20251130_214252,2219.9999999999,80,200,,dl_brate,20.3
logs_20251130_214252,2219.9999999999,80,200,,dl_brate,15.9
logs_20251130_214252,2219.9999999999,80,200,,dl_brate,13.5
logs_20251130_214252,2219.9999999999,80,200,,dl_brate,12.7
logs_20251130_214252,2219.9999999999,80,200,,dl_brate,9.07
logs_20251130_214252,2219.9999999999,80,200,,dl_brate,5.04
logs_20251130_214252,2219.9999999999,80,200,,dl_brate,9.86
logs_20251130_214252,2219.9999999999,80,200,,dl_brate,21.4
logs_20251130_214252,2219.9999999999,80,200,,dl_brate,50.6
logs_20251130_214252,2219.9999999999,80,200,,dl_brate,64.5
logs_20251130_214252,2219.9999999999,80,200,,dl_brate,64.6
logs_20251130_214252,2219.9999999999,80,200,,dl_brate,64.6
logs_20251130_214252,2219.9999999999,80,200,,dl_brate,36.0
logs_20251130_214345,2225.0,80,200,32.28969696969697,,
logs_20251130_214345,2225.0,80,200,,dl_brate,0.005
logs_20251130_214345,2225.0,80,200,,dl_brate,0.021
logs_20251130_214345,2225.0,80,200,,dl_brate,0.024
logs_20251130_214345,2225.0,80,200,,dl_brate,0.02
logs_20251130_214345,2225.0,80,200,,dl_brate,0.029
logs_20251130_214345,2225.0,80,200,,dl_brate,40.0
logs_20251130_214345,2225.0,80,200,,dl_brate,64.7
logs_20251130_214345,2225.0,80,200,,dl_brate,63.4
logs_20251130_214345,2225.0,80,200,,dl_brate,62.9
logs_20251130_214345,2225.0,80,200,,dl_brate,62.9
logs_20251130_214345,2225.0,80,200,,dl_brate,62.8
logs_20251130_214345,2225.0,80,200,,dl_brate,62.9
logs_20251130_214345,2225.0,80,200,,dl_brate,62.9
logs_20251130_214345,2225.0,80,200,,dl_brate,23.6
logs_20251130_214345,2225.0,80,200,,dl_brate,8.31
logs_20251130_214345,2225.0,80,200,,dl_brate,8.78
logs_20251130_214345,2225.0,80,200,,dl_brate,6.18
logs_20251130_214345,2225.0,80,200,,dl_brate,9.69
logs_20251130_214345,2225.0,80,200,,dl_brate,11.8
logs_20251130_214345,2225.0,80,200,,dl_brate,14.0
logs_20251130_214345,2225.0,80,200,,dl_brate,17.6
logs_20251130_214345,2225.0,80,200,,dl_brate,17.7
logs_20251130_214345,2225.0,80,200,,dl_brate,17.6
logs_20251130_214345,2225.0,80,200,,dl_brate,17.5
logs_20251130_214345,2225.0,80,200,,dl_brate,17.4
logs_20251130_214345,2225.0,80,200,,dl_brate,17.4
logs_20251130_214345,2225.0,80,200,,dl_brate,17.4
logs_20251130_214345,2225.0,80,200,,dl_brate,17.3
logs_20251130_214345,2225.0,80,200,,dl_brate,17.2
logs_20251130_214345,2225.0,80,200,,dl_brate,17.4
logs_20251130_214345,2225.0,80,200,,dl_brate,17.4
logs_20251130_214345,2225.0,80,200,,dl_brate,17.5
logs_20251130_214345,2225.0,80,200,,dl_brate,17.5
logs_20251130_214345,2225.0,80,200,,dl_brate,30.5
logs_20251130_214345,2225.0,80,200,,dl_brate,59.2
logs_20251130_214345,2225.0,80,200,,dl_brate,64.5
logs_20251130_214345,2225.0,80,200,,dl_brate,64.7
logs_20251130_214345,2225.0,80,200,,dl_brate,64.7
logs_20251130_214345,2225.0,80,200,,dl_brate,37.4
logs_20251130_214438,2229.9999999999,80,200,,,
logs_20251130_214438,2229.9999999999,80,200,,dl_brate,0.002
logs_20251130_214438,2229.9999999999,80,200,,dl_brate,0.013
logs_20251130_214438,2229.9999999999,80,200,,dl_brate,0.022
logs_20251130_214438,2229.9999999999,80,200,,dl_brate,0.022
logs_20251130_214438,2229.9999999999,80,200,,dl_brate,0.029
logs_20251130_214438,2229.9999999999,80,200,,dl_brate,30.9
logs_20251130_214438,2229.9999999999,80,200,,dl_brate,64.6
logs_20251130_214438,2229.9999999999,80,200,,dl_brate,63.7
