pw,mean,std,count
3130.0,14.785294117647059,,1
3134.9999999999,27.294117647058822,,1
3145.0,37.5,,1
3150.0,37.72352941176471,,1
3155.0,37.470588235294116,,1
3160.0,15.476470588235296,,1
3165.0,15.011470588235294,,1
3169.9999999999,22.627647058823527,,1
3175.0,39.86764705882353,,1
3189.9999999999,32.07411764705882,,1
3195.0,35.46,,1
3199.9999999999,28.960882352941177,,1
3205.0,41.01470588235295,,1
3209.9999999999,35.85588235294117,,1
3215.0,14.892352941176469,,1
3219.9999999999,23.208823529411767,,1
3225.0,32.896470588235296,,1
3230.0,40.37647058823529,,1
3235.0,38.211764705882345,,1
3240.0,32.82029411764706,,1
3250.0,37.59411764705882,,1
3254.9999999999,30.955882352941178,,1
3264.9999999999,23.461764705882352,,1
3274.9999999999,41.77058823529412,,1
3280.0,36.51764705882353,,1
3284.9999999999,37.86470588235294,,1
3290.0,15.105882352941174,,1
3294.9999999999,41.24705882352941,,1
3300.0,14.242647058823529,,1
3304.9999999999,14.426470588235293,,1
3310.0,15.369117647058822,,1
3315.0,37.684411764705885,,1
3320.0,38.27352941176471,,1
3325.0,38.20882352941176,,1
3330.0,14.641176470588235,,1
3335.0,38.70294117647059,,1
3339.9999999999,36.554117647058824,,1
3345.0,37.92941176470588,,1
3349.9999999999,29.352352941176466,,1
3355.0,22.156764705882352,,1
3359.9999999999,36.280588235294125,,1
3365.0,14.393823529411764,,1
3369.9999999999,34.42029411764706,,1
3375.0,40.20882352941177,,1
3385.0,14.608823529411765,,1
3390.0,14.301176470588235,,1
3395.0,37.91764705882353,,1
3405.0,37.33529411764705,,1
3410.0,38.002941176470586,,1
3414.9999999999,38.01735294117647,,1
3420.0,14.23970588235294,,1
3424.9999999999,36.935,,1
3430.0,37.30882352941177,,1
3440.0,41.7,,1
3444.9999999999,41.83529411764706,,1
3450.0,38.64117647058824,,1
3454.9999999999,36.99794117647059,,1
3464.9999999999,14.705882352941174,,1
3470.0,38.13823529411764,,1
3475.0,37.36294117647059,,1
3480.0,29.633235294117643,,1
3485.0,37.873529411764714,,1
3490.0,22.772058823529417,,1
3495.0,36.36470588235294,,1
3499.9999999999,40.03823529411765,,1
3505.0,25.522058823529413,,1
3509.9999999999,22.63441176470588,,1
3515.0,36.69470588235294,,1
3519.9999999999,36.68617647058824,,1
3525.0,25.01205882352941,,1
3529.9999999999,30.562352941176467,,1
3535.0,38.49117647058824,,1
3539.9999999999,31.56411764705882,,1
3545.0,14.608823529411765,,1
3549.9999999999,36.09117647058824,,1
3555.0,37.714705882352945,,1
3560.0,14.887941176470589,,1
3565.0,37.938235294117646,,1
3570.0,41.311764705882354,,1
3575.0,35.99235294117648,,1
3580.0,25.572058823529414,,1
3584.9999999999,38.294117647058826,,1
3590.0,38.079411764705874,,1
3594.9999999999,41.008823529411764,,1
3600.0,37.050000000000004,,1
3604.9999999999,14.508823529411764,,1
3610.0,14.301176470588235,,1
3614.9999999999,22.693823529411763,,1
3620.0,23.988529411764702,,1
3624.9999999999,14.794117647058822,,1
3630.0,39.87647058823529,,1
3634.9999999999,37.16176470588236,,1
3640.0,15.071470588235293,,1
3645.0,33.074999999999996,,1
3650.0,36.77058823529412,,1
3655.0,23.376470588235296,,1
3659.9999999999,28.069411764705883,,1
3665.0,14.608823529411765,,1
3669.9999999999,35.93529411764706,,1
3675.0,34.5129411764706,,1
3685.0,14.890882352941176,,1
3689.9999999999,14.547058823529412,,1
3695.0,39.37058823529412,,1
3699.9999999999,26.164705882352937,,1
3705.0,16.071818181818177,,1
3709.9999999999,38.15588235294118,,1
3715.0,39.38294117647059,,1
3719.9999999999,39.076470588235296,,1
3725.0,38.35294117647059,,1
3730.0,20.529117647058822,,1
3735.0,38.57647058823529,,1
3740.0,38.01764705882354,,1
3744.9999999999,40.31764705882353,,1
3750.0,15.071764705882355,,1
3754.9999999999,14.797058823529412,,1
3760.0,37.17764705882353,,1
3764.9999999999,36.71470588235294,,1
3770.0,29.50382352941176,,1
3774.9999999999,36.375588235294124,,1
3780.0,22.69411764705882,,1
3784.9999999999,35.111176470588234,,1
3794.9999999999,15.133235294117647,,1
3800.0,36.13529411764706,,1
3805.0,14.705882352941174,,1
3815.0,37.88823529411765,,1
3819.9999999999,15.414705882352939,,1
3825.0,14.829411764705881,,1
3829.9999999999,37.923529411764704,,1
3835.0,37.284705882352945,,1
3839.9999999999,19.54676470588235,,1
3845.0,39.28235294117648,,1
3849.9999999999,33.71058823529411,,1
3855.0,36.661470588235304,,1
3859.9999999999,39.41176470588236,,1
3865.0,37.60294117647059,,1
3875.0,32.60058823529412,,1
3879.9999999999,28.73882352941176,,1
3885.0,36.53352941176471,,1
3890.0,37.314705882352946,,1
3895.0,14.579411764705881,,1
3900.0,38.96764705882353,,1
3904.9999999999,39.47352941176471,,1
3909.9999999998995,15.258529411764705,,1
3915.0,37.976470588235294,,1
3920.0,14.393823529411764,,1
3924.9999999999995,16.599999999999998,,1
3929.9999999998995,37.673529411764704,,1
3935.0,38.42941176470589,,1
3940.0,30.29441176470588,,1
3944.9999999999995,36.04941176470589,,1
3949.9999999999,35.02764705882354,,1
3960.0,38.11176470588235,,1
3965.0,35.564705882352946,,1
3969.9999999999995,37.55882352941177,,1
3975.0000000000005,37.31470588235294,,1
3989.9999999999995,35.02441176470589,,1
3994.9999999998995,15.382352941176471,,1
4000.0,36.56294117647059,,1
