time,log_type,rnti,format,prb1,prb2,symb,cs,occ,sr,metric,sinr,t,bwp,n_id,slot,cp,ports,status,epre,rsrp,t_align,cfo,prb,csi1,n_id0,ack
2025-07-30 16:05:46.998975,CSI,0x4601,2,,na,"[4,",,,,,+33.6dB,13.5us,"[0,",1,588.8,normal,0,valid,-12.4dB,-12.4dB,0.19us,-10.9Hz,"[7,",1110,1,
2025-07-30 16:05:47.018683,PHY,0x4601,1,4,na,"[0,",0,0,no,0.4,-14.6dB,15.1us,"[0,",1,590.7,normal,0,invalid,-43.0dB,-57.7dB,na,na,,,,
2025-07-30 16:05:47.018948,CSI,0x4601,2,,na,"[4,",,,,,+33.1dB,13.6us,"[0,",1,590.8,normal,0,valid,-12.3dB,-12.4dB,0.19us,+42.9Hz,"[7,",1110,1,
2025-07-30 16:05:47.038744,PHY,0x4601,1,4,na,"[0,",0,0,no,0.2,-18.6dB,14.9us,"[0,",1,592.7,normal,0,invalid,-43.2dB,-62.4dB,na,na,,,,
2025-07-30 16:05:47.039005,CSI,0x4601,2,,na,"[4,",,,,,+30.9dB,12.4us,"[0,",1,592.8,normal,0,valid,-12.3dB,-12.3dB,0.22us,+59.2Hz,"[7,",1110,1,
2025-07-30 16:05:47.058704,PHY,0x4601,1,4,na,"[0,",0,0,yes,1323.9,+17.0dB,16.4us,"[0,",1,594.7,normal,0,valid,-14.0dB,-14.1dB,na,na,,,,
2025-07-30 16:05:47.058943,CSI,0x4601,2,,na,"[4,",,,,,+35.3dB,12.3us,"[0,",1,594.8,normal,0,valid,-12.4dB,-12.4dB,0.22us,+69.9Hz,"[7,",1110,1,
2025-07-30 16:05:47.078767,PHY,0x4601,1,4,na,"[0,",0,0,,0.1,-39.6dB,14.9us,"[0,",1,596.7,normal,0,invalid,-43.4dB,-83.5dB,na,na,,,,2
2025-07-30 16:05:47.078782,PHY,0x4601,1,0,na,"[0,",0,0,,1293.8,+16.9dB,11.6us,"[0,",1,596.7,normal,0,valid,-14.2dB,-14.2dB,na,na,,,,1
2025-07-30 16:05:47.078904,CSI,0x4601,2,,na,"[4,",,,,,+34.3dB,14.2us,"[0,",1,596.8,normal,0,valid,-12.2dB,-12.3dB,0.21us,+45.8Hz,"[7,",1110,1,
2025-07-30 16:05:47.098721,PHY,0x4601,1,4,na,"[0,",0,0,no,0.2,-21.8dB,15.2us,"[0,",1,598.7,normal,0,invalid,-43.3dB,-65.4dB,na,na,,,,
2025-07-30 16:05:47.098950,CSI,0x4601,2,,na,"[4,",,,,,+29.3dB,14.0us,"[0,",1,598.8,normal,0,valid,-12.1dB,-12.2dB,0.21us,+15.1Hz,"[7,",1111,1,
2025-07-30 16:05:47.118677,PHY,0x4601,1,4,na,"[0,",0,0,no,0.5,-11.9dB,14.8us,"[0,",1,600.7,normal,0,invalid,-43.1dB,-55.1dB,na,na,,,,
2025-07-30 16:05:47.118922,CSI,0x4601,2,,na,"[4,",,,,,+31.5dB,12.6us,"[0,",1,600.8,normal,0,valid,-12.1dB,-12.2dB,0.19us,-22.9Hz,"[7,",1111,1,
2025-07-30 16:05:47.138741,PHY,0x4601,1,4,na,"[0,",0,0,no,0.5,-17.0dB,16.6us,"[0,",1,602.7,normal,0,invalid,-43.5dB,-61.3dB,na,na,,,,
2025-07-30 16:05:47.138987,CSI,0x4601,2,,na,"[4,",,,,,+31.5dB,11.8us,"[0,",1,602.8,normal,0,valid,-12.2dB,-12.3dB,0.21us,-85.2Hz,"[7,",1111,1,
2025-07-30 16:05:47.158699,PHY,0x4601,1,4,na,"[0,",0,0,no,0.1,-21.8dB,16.3us,"[0,",1,604.7,normal,0,invalid,-43.2dB,-65.6dB,na,na,,,,
2025-07-30 16:05:47.158932,CSI,0x4601,2,,na,"[4,",,,,,+33.5dB,13.1us,"[0,",1,604.8,normal,0,valid,-12.2dB,-12.2dB,0.20us,-84.8Hz,"[7,",1111,1,
2025-07-30 16:05:47.178766,PHY,0x4601,1,4,na,"[0,",0,0,yes,1190.0,+16.5dB,16.1us,"[0,",1,606.7,normal,0,valid,-13.9dB,-14.0dB,na,na,,,,
2025-07-30 16:05:47.178909,CSI,0x4601,2,,na,"[4,",,,,,+29.8dB,17.8us,"[0,",1,606.8,normal,0,valid,-12.2dB,-12.3dB,0.22us,-38.6Hz,"[7,",1111,1,
2025-07-30 16:05:47.184205,PHY,0x4601,1,0,na,"[0,",0,0,,1154.0,+16.4dB,17.6us,"[0,",1,606.18,normal,0,valid,-14.2dB,-14.3dB,na,na,,,,1
2025-07-30 16:05:47.198714,PHY,0x4601,1,4,na,"[0,",0,0,,0.3,-16.5dB,18.2us,"[0,",1,608.7,normal,0,invalid,-43.5dB,-60.4dB,na,na,,,,2
2025-07-30 16:05:47.198730,PHY,0x4601,1,0,na,"[0,",0,0,,1135.6,+16.3dB,11.6us,"[0,",1,608.7,normal,0,valid,-14.1dB,-14.2dB,na,na,,,,1
2025-07-30 16:05:47.198954,CSI,0x4601,2,,na,"[4,",,,,,+32.2dB,16.9us,"[0,",1,608.8,normal,0,valid,-12.2dB,-12.2dB,0.21us,-75.6Hz,"[7,",1111,1,
2025-07-30 16:05:47.218676,PHY,0x4601,1,4,na,"[0,",0,0,no,0.2,-27.8dB,18.6us,"[0,",1,610.7,normal,0,invalid,-43.3dB,-71.2dB,na,na,,,,
2025-07-30 16:05:47.218907,CSI,0x4601,2,,na,"[4,",,,,,+30.8dB,13.5us,"[0,",1,610.8,normal,0,valid,-12.3dB,-12.3dB,0.18us,-88.7Hz,"[7,",1111,1,
2025-07-30 16:05:47.238736,PHY,0x4601,1,4,na,"[0,",0,0,no,0.1,-24.1dB,14.8us,"[0,",1,612.7,normal,0,invalid,-43.6dB,-68.1dB,na,na,,,,
2025-07-30 16:05:47.238989,CSI,0x4601,2,,na,"[4,",,,,,+31.5dB,14.1us,"[0,",1,612.8,normal,0,valid,-12.1dB,-12.2dB,0.21us,-7.0Hz,"[7,",1111,1,
2025-07-30 16:05:47.258707,PHY,0x4601,1,4,na,"[0,",0,0,yes,1206.5,+16.5dB,24.2us,"[0,",1,614.7,normal,0,valid,-13.9dB,-14.0dB,na,na,,,,
2025-07-30 16:05:47.258938,CSI,0x4601,2,,na,"[4,",,,,,+29.6dB,12.6us,"[0,",1,614.8,normal,0,valid,-12.2dB,-12.2dB,0.21us,-71.4Hz,"[7,",1111,1,
2025-07-30 16:05:47.278904,CSI,0x4601,2,,na,"[4,",,,,,+32.1dB,11.8us,"[0,",1,616.8,normal,0,valid,-12.1dB,-12.2dB,0.21us,-14.8Hz,"[7,",1111,1,
2025-07-30 16:05:47.298974,CSI,0x4601,2,,na,"[4,",,,,,+35.7dB,12.3us,"[0,",1,618.8,normal,0,valid,-12.3dB,-12.3dB,0.23us,-98.3Hz,"[7,",1111,1,
2025-07-30 16:05:47.318947,CSI,0x4601,2,,na,"[4,",,,,,+31.8dB,16.3us,"[0,",1,620.8,normal,0,valid,-12.2dB,-12.2dB,0.21us,-133.3Hz,"[7,",1111,1,
2025-07-30 16:05:47.339014,CSI,0x4601,2,,na,"[4,",,,,,+31.4dB,15.4us,"[0,",1,622.8,normal,0,valid,-12.2dB,-12.2dB,0.21us,-35.8Hz,"[7,",1111,1,
2025-07-30 16:05:47.358930,CSI,0x4601,2,,na,"[4,",,,,,+30.3dB,11.5us,"[0,",1,624.8,normal,0,valid,-12.3dB,-12.3dB,0.20us,-124.0Hz,"[7,",1111,1,
2025-07-30 16:05:47.378978,CSI,0x4601,2,,na,"[4,",,,,,+32.0dB,12.0us,"[0,",1,626.8,normal,0,valid,-12.1dB,-12.2dB,0.21us,-25.0Hz,"[7,",1111,1,
2025-07-30 16:05:47.398962,CSI,0x4601,2,,na,"[4,",,,,,+29.4dB,13.8us,"[0,",1,628.8,normal,0,valid,-12.3dB,-12.3dB,0.21us,-113.5Hz,"[7,",1111,1,
2025-07-30 16:05:47.418910,CSI,0x4601,2,,na,"[4,",,,,,+31.0dB,10.9us,"[0,",1,630.8,normal,0,valid,-12.4dB,-12.4dB,0.23us,-45.4Hz,"[7,",1111,1,
2025-07-30 16:05:47.438949,CSI,0x4601,2,,na,"[4,",,,,,+32.7dB,13.7us,"[0,",1,632.8,normal,0,valid,-12.3dB,-12.3dB,0.22us,-174.4Hz,"[7,",1111,1,
2025-07-30 16:05:47.458909,CSI,0x4601,2,,na,"[4,",,,,,+30.8dB,14.1us,"[0,",1,634.8,normal,0,valid,-12.3dB,-12.4dB,0.21us,-24.6Hz,"[7,",1111,1,
2025-07-30 16:05:47.463759,PHY,0x4601,1,0,na,"[0,",0,0,,1132.8,+16.3dB,19.5us,"[0,",1,634.17,normal,0,valid,-14.2dB,-14.3dB,na,na,,,,1
2025-07-30 16:05:47.478979,CSI,0x4601,2,,na,"[4,",,,,,+32.9dB,12.8us,"[0,",1,636.8,normal,0,valid,-12.2dB,-12.3dB,0.24us,-54.6Hz,"[7,",1111,1,
2025-07-30 16:05:47.498960,CSI,0x4601,2,,na,"[4,",,,,,+28.7dB,13.4us,"[0,",1,638.8,normal,0,valid,-12.3dB,-12.3dB,0.21us,-3.3Hz,"[7,",1111,1,
2025-07-30 16:05:47.518914,CSI,0x4601,2,,na,"[4,",,,,,+29.7dB,17.6us,"[0,",1,640.8,normal,0,valid,-12.3dB,-12.4dB,0.24us,-233.6Hz,"[7,",1111,1,
2025-07-30 16:05:47.538968,CSI,0x4601,2,,na,"[4,",,,,,+32.2dB,12.0us,"[0,",1,642.8,normal,0,valid,-12.2dB,-12.2dB,0.21us,-209.2Hz,"[7,",1111,1,
2025-07-30 16:05:47.558917,CSI,0x4601,2,,na,"[4,",,,,,+31.7dB,12.8us,"[0,",1,644.8,normal,0,valid,-12.3dB,-12.3dB,0.23us,-84.8Hz,"[7,",1111,1,
2025-07-30 16:05:47.578983,CSI,0x4601,2,,na,"[4,",,,,,+32.3dB,14.3us,"[0,",1,646.8,normal,0,valid,-12.2dB,-12.3dB,0.20us,-125.8Hz,"[7,",1111,1,
2025-07-30 16:05:47.598965,CSI,0x4601,2,,na,"[4,",,,,,+30.1dB,12.6us,"[0,",1,648.8,normal,0,valid,-12.3dB,-12.4dB,0.23us,-92.1Hz,"[7,",1111,1,
2025-07-30 16:05:47.618872,CSI,0x4601,2,,na,"[4,",,,,,+29.6dB,11.8us,"[0,",1,650.8,normal,0,valid,-12.2dB,-12.3dB,0.22us,+18.4Hz,"[7,",1111,1,
2025-07-30 16:05:47.638954,CSI,0x4601,2,,na,"[4,",,,,,+31.1dB,14.7us,"[0,",1,652.8,normal,0,valid,-12.2dB,-12.2dB,0.21us,-27.9Hz,"[7,",1111,1,
2025-07-30 16:05:47.658914,CSI,0x4601,2,,na,"[4,",,,,,+32.5dB,11.9us,"[0,",1,654.8,normal,0,valid,-12.2dB,-12.2dB,0.23us,-214.0Hz,"[7,",1111,1,
2025-07-30 16:05:47.678975,CSI,0x4601,2,,na,"[4,",,,,,+28.6dB,12.7us,"[0,",1,656.8,normal,0,valid,-12.4dB,-12.4dB,0.23us,-122.0Hz,"[7,",1111,1,
2025-07-30 16:05:47.698937,CSI,0x4601,2,,na,"[4,",,,,,+31.2dB,14.9us,"[0,",1,658.8,normal,0,valid,-12.2dB,-12.2dB,0.22us,-81.1Hz,"[7,",1111,1,
2025-07-30 16:05:47.719026,CSI,0x4601,2,,na,"[4,",,,,,+30.6dB,13.5us,"[0,",1,660.8,normal,0,valid,-12.3dB,-12.3dB,0.22us,-85.0Hz,"[7,",1111,1,
2025-07-30 16:05:47.738975,CSI,0x4601,2,,na,"[4,",,,,,+31.3dB,19.4us,"[0,",1,662.8,normal,0,valid,-12.4dB,-12.4dB,0.21us,-162.6Hz,"[7,",1111,1,
2025-07-30 16:05:47.758899,CSI,0x4601,2,,na,"[4,",,,,,+33.0dB,11.9us,"[0,",1,664.8,normal,0,valid,-12.3dB,-12.3dB,0.24us,-140.1Hz,"[7,",1111,1,
2025-07-30 16:05:47.778962,CSI,0x4601,2,,na,"[4,",,,,,+30.0dB,13.9us,"[0,",1,666.8,normal,0,valid,-12.2dB,-12.2dB,0.21us,-92.4Hz,"[7,",1111,1,
2025-07-30 16:05:47.798968,CSI,0x4601,2,,na,"[4,",,,,,+31.5dB,16.7us,"[0,",1,668.8,normal,0,valid,-12.2dB,-12.3dB,0.22us,-191.4Hz,"[7,",1111,1,
2025-07-30 16:05:47.819017,CSI,0x4601,2,,na,"[4,",,,,,+29.6dB,18.4us,"[0,",1,670.8,normal,0,valid,-12.3dB,-12.3dB,0.23us,-167.6Hz,"[7,",1111,1,
2025-07-30 16:05:47.838948,CSI,0x4601,2,,na,"[4,",,,,,+28.8dB,14.8us,"[0,",1,672.8,normal,0,valid,-12.3dB,-12.4dB,0.22us,-34.0Hz,"[7,",1111,1,
2025-07-30 16:05:47.858895,CSI,0x4601,2,,na,"[4,",,,,,+31.9dB,14.9us,"[0,",1,674.8,normal,0,valid,-12.4dB,-12.4dB,0.22us,-276.0Hz,"[7,",1111,1,
2025-07-30 16:05:47.878950,CSI,0x4601,2,,na,"[4,",,,,,+30.6dB,14.8us,"[0,",1,676.8,normal,0,valid,-12.2dB,-12.3dB,0.22us,-73.7Hz,"[7,",1111,1,
2025-07-30 16:05:47.898929,CSI,0x4601,2,,na,"[4,",,,,,+34.3dB,12.0us,"[0,",1,678.8,normal,0,valid,-12.3dB,-12.4dB,0.21us,-131.4Hz,"[7,",1111,1,
2025-07-30 16:05:47.918997,CSI,0x4601,2,,na,"[4,",,,,,+32.3dB,13.4us,"[0,",1,680.8,normal,0,valid,-12.3dB,-12.3dB,0.23us,-71.7Hz,"[7,",1111,1,
2025-07-30 16:05:47.938965,CSI,0x4601,2,,na,"[4,",,,,,+30.2dB,13.0us,"[0,",1,682.8,normal,0,valid,-12.2dB,-12.2dB,0.23us,+18.4Hz,"[7,",1111,1,
2025-07-30 16:05:47.958878,CSI,0x4601,2,,na,"[4,",,,,,+28.2dB,14.7us,"[0,",1,684.8,normal,0,valid,-12.3dB,-12.3dB,0.20us,-156.9Hz,"[7,",1111,1,
2025-07-30 16:05:47.978986,CSI,0x4601,2,,na,"[4,",,,,,+30.2dB,12.0us,"[0,",1,686.8,normal,0,valid,-12.2dB,-12.3dB,0.22us,-78.0Hz,"[7,",1111,1,
2025-07-30 16:05:47.998902,CSI,0x4601,2,,na,"[4,",,,,,+26.4dB,11.8us,"[0,",1,688.8,normal,0,valid,-12.2dB,-12.3dB,0.23us,-199.5Hz,"[7,",1111,1,
2025-07-30 16:05:48.018972,CSI,0x4601,2,,na,"[4,",,,,,+29.5dB,15.1us,"[0,",1,690.8,normal,0,valid,-12.3dB,-12.3dB,0.23us,-10.4Hz,"[7,",1111,1,
2025-07-30 16:05:48.038975,CSI,0x4601,2,,na,"[4,",,,,,+34.8dB,14.3us,"[0,",1,692.8,normal,0,valid,-12.2dB,-12.3dB,0.21us,-153.6Hz,"[7,",1111,1,
2025-07-30 16:05:48.058981,CSI,0x4601,2,,na,"[4,",,,,,+31.6dB,12.2us,"[0,",1,694.8,normal,0,valid,-12.3dB,-12.3dB,0.22us,-48.1Hz,"[7,",1111,1,
2025-07-30 16:05:48.078978,CSI,0x4601,2,,na,"[4,",,,,,+29.6dB,11.7us,"[0,",1,696.8,normal,0,valid,-12.3dB,-12.3dB,0.20us,-50.2Hz,"[7,",1111,1,
2025-07-30 16:05:48.098902,CSI,0x4601,2,,na,"[4,",,,,,+31.0dB,14.8us,"[0,",1,698.8,normal,0,valid,-12.1dB,-12.1dB,0.21us,-34.4Hz,"[7,",1111,1,
2025-07-30 16:05:48.118999,CSI,0x4601,2,,na,"[4,",,,,,+33.3dB,14.4us,"[0,",1,700.8,normal,0,valid,-12.4dB,-12.4dB,0.22us,-213.5Hz,"[7,",1111,1,
2025-07-30 16:05:48.138910,CSI,0x4601,2,,na,"[4,",,,,,+30.0dB,12.6us,"[0,",1,702.8,normal,0,valid,-12.3dB,-12.3dB,0.25us,-138.1Hz,"[7,",1111,1,
2025-07-30 16:05:48.159017,CSI,0x4601,2,,na,"[4,",,,,,+31.8dB,12.5us,"[0,",1,704.8,normal,0,valid,-12.2dB,-12.3dB,0.23us,-64.6Hz,"[7,",1111,1,
2025-07-30 16:05:48.178951,CSI,0x4601,2,,na,"[4,",,,,,+31.2dB,14.6us,"[0,",1,706.8,normal,0,valid,-12.3dB,-12.4dB,0.24us,-36.1Hz,"[7,",1111,1,
2025-07-30 16:05:48.184247,PHY,0x4601,1,0,na,"[0,",0,0,,1181.4,+16.4dB,19.6us,"[0,",1,706.18,normal,0,valid,-14.1dB,-14.3dB,na,na,,,,1
2025-07-30 16:05:48.198885,CSI,0x4601,2,,na,"[4,",,,,,+30.2dB,12.4us,"[0,",1,708.8,normal,0,valid,-12.2dB,-12.3dB,0.21us,-152.2Hz,"[7,",1111,1,
2025-07-30 16:05:48.218954,CSI,0x4601,2,,na,"[4,",,,,,+31.5dB,13.1us,"[0,",1,710.8,normal,0,valid,-12.3dB,-12.3dB,0.23us,-65.4Hz,"[7,",1111,1,
2025-07-30 16:05:48.238948,CSI,0x4601,2,,na,"[4,",,,,,+28.8dB,14.9us,"[0,",1,712.8,normal,0,valid,-12.3dB,-12.4dB,0.22us,+31.1Hz,"[7,",1111,1,
2025-07-30 16:05:48.259000,CSI,0x4601,2,,na,"[4,",,,,,+34.1dB,12.8us,"[0,",1,714.8,normal,0,valid,-12.2dB,-12.3dB,0.23us,-71.2Hz,"[7,",1111,1,
2025-07-30 16:05:48.278973,CSI,0x4601,2,,na,"[4,",,,,,+30.8dB,13.8us,"[0,",1,716.8,normal,0,valid,-12.2dB,-12.3dB,0.25us,-69.8Hz,"[7,",1111,1,
2025-07-30 16:05:48.298882,CSI,0x4601,2,,na,"[4,",,,,,+32.7dB,13.5us,"[0,",1,718.8,normal,0,valid,-12.3dB,-12.4dB,0.23us,-153.5Hz,"[7,",1111,1,
2025-07-30 16:05:48.318993,CSI,0x4601,2,,na,"[4,",,,,,+30.2dB,15.1us,"[0,",1,720.8,normal,0,valid,-12.3dB,-12.3dB,0.21us,-40.7Hz,"[7,",1111,1,
2025-07-30 16:05:48.338941,CSI,0x4601,2,,na,"[4,",,,,,+32.2dB,12.6us,"[0,",1,722.8,normal,0,valid,-12.2dB,-12.3dB,0.24us,-138.2Hz,"[7,",1111,1,
2025-07-30 16:05:48.358998,CSI,0x4601,2,,na,"[4,",,,,,+34.0dB,11.1us,"[0,",1,724.8,normal,0,valid,-12.2dB,-12.3dB,0.23us,-102.5Hz,"[7,",1111,1,
2025-07-30 16:05:48.378918,CSI,0x4601,2,,na,"[4,",,,,,+31.2dB,13.2us,"[0,",1,726.8,normal,0,valid,-12.2dB,-12.2dB,0.22us,-29.9Hz,"[7,",1111,1,
2025-07-30 16:05:48.399002,CSI,0x4601,2,,na,"[4,",,,,,+29.1dB,14.4us,"[0,",1,728.8,normal,0,valid,-12.4dB,-12.5dB,0.24us,-114.1Hz,"[7,",1111,1,
2025-07-30 16:05:48.418941,CSI,0x4601,2,,na,"[4,",,,,,+28.3dB,15.1us,"[0,",1,730.8,normal,0,valid,-12.3dB,-12.3dB,0.22us,-100.1Hz,"[7,",1111,1,
2025-07-30 16:05:48.438896,CSI,0x4601,2,,na,"[4,",,,,,+31.7dB,12.8us,"[0,",1,732.8,normal,0,valid,-12.1dB,-12.2dB,0.24us,-0.3Hz,"[7,",1111,1,
2025-07-30 16:05:48.458975,CSI,0x4601,2,,na,"[4,",,,,,+32.6dB,12.6us,"[0,",1,734.8,normal,0,valid,-12.3dB,-12.3dB,0.20us,-156.2Hz,"[7,",1111,1,
2025-07-30 16:05:48.478924,CSI,0x4601,2,,na,"[4,",,,,,+26.8dB,11.9us,"[0,",1,736.8,normal,0,valid,-12.2dB,-12.3dB,0.22us,-205.2Hz,"[7,",1111,1,
2025-07-30 16:05:48.499007,CSI,0x4601,2,,na,"[4,",,,,,+32.2dB,13.2us,"[0,",1,738.8,normal,0,valid,-12.3dB,-12.3dB,0.25us,-128.7Hz,"[7,",1111,1,
2025-07-30 16:05:48.518953,CSI,0x4601,2,,na,"[4,",,,,,+30.1dB,12.5us,"[0,",1,740.8,normal,0,valid,-12.2dB,-12.2dB,0.22us,-84.1Hz,"[7,",1111,1,
2025-07-30 16:05:48.538919,CSI,0x4601,2,,na,"[4,",,,,,+30.9dB,13.5us,"[0,",1,742.8,normal,0,valid,-12.2dB,-12.3dB,0.22us,-47.8Hz,"[7,",1111,1,
2025-07-30 16:05:48.558950,CSI,0x4601,2,,na,"[4,",,,,,+31.6dB,12.1us,"[0,",1,744.8,normal,0,valid,-12.3dB,-12.3dB,0.22us,-42.2Hz,"[7,",1111,1,
2025-07-30 16:05:48.578942,CSI,0x4601,2,,na,"[4,",,,,,+30.6dB,17.3us,"[0,",1,746.8,normal,0,valid,-12.2dB,-12.3dB,0.23us,-55.4Hz,"[7,",1111,1,
2025-07-30 16:05:48.598984,CSI,0x4601,2,,na,"[4,",,,,,+34.5dB,11.7us,"[0,",1,748.8,normal,0,valid,-12.2dB,-12.3dB,0.23us,-30.0Hz,"[7,",1111,1,
2025-07-30 16:05:48.618936,CSI,0x4601,2,,na,"[4,",,,,,+33.7dB,13.0us,"[0,",1,750.8,normal,0,valid,-12.4dB,-12.4dB,0.23us,-26.0Hz,"[7,",1111,1,
2025-07-30 16:05:48.638876,CSI,0x4601,2,,na,"[4,",,,,,+29.7dB,13.1us,"[0,",1,752.8,normal,0,valid,-12.3dB,-12.4dB,0.21us,-161.7Hz,"[7,",1111,1,
2025-07-30 16:05:48.658959,CSI,0x4601,2,,na,"[4,",,,,,+31.0dB,12.2us,"[0,",1,754.8,normal,0,valid,-12.3dB,-12.4dB,0.21us,-33.6Hz,"[7,",1111,1,
2025-07-30 16:05:48.678910,CSI,0x4601,2,,na,"[4,",,,,,+34.4dB,12.9us,"[0,",1,756.8,normal,0,valid,-12.2dB,-12.3dB,0.22us,-62.7Hz,"[7,",1111,1,
2025-07-30 16:05:48.699003,CSI,0x4601,2,,na,"[4,",,,,,+26.7dB,12.5us,"[0,",1,758.8,normal,0,valid,-12.3dB,-12.4dB,0.24us,-157.8Hz,"[7,",1111,1,
2025-07-30 16:05:48.718971,CSI,0x4601,2,,na,"[4,",,,,,+31.5dB,15.3us,"[0,",1,760.8,normal,0,valid,-12.3dB,-12.3dB,0.22us,-139.7Hz,"[7,",1111,1,
2025-07-30 16:05:48.739013,CSI,0x4601,2,,na,"[4,",,,,,+33.8dB,13.3us,"[0,",1,762.8,normal,0,valid,-12.2dB,-12.2dB,0.21us,-78.6Hz,"[7,",1111,1,
2025-07-30 16:05:48.758963,CSI,0x4601,2,,na,"[4,",,,,,+32.1dB,12.7us,"[0,",1,764.8,normal,0,valid,-12.3dB,-12.4dB,0.22us,-159.1Hz,"[7,",1111,1,
2025-07-30 16:05:48.778902,CSI,0x4601,2,,na,"[4,",,,,,+29.7dB,14.5us,"[0,",1,766.8,normal,0,valid,-12.4dB,-12.5dB,0.24us,-78.2Hz,"[7,",1111,1,
2025-07-30 16:05:48.798984,CSI,0x4601,2,,na,"[4,",,,,,+28.8dB,12.4us,"[0,",1,768.8,normal,0,valid,-12.4dB,-12.4dB,0.23us,-22.4Hz,"[7,",1111,1,
2025-07-30 16:05:48.818928,CSI,0x4601,2,,na,"[4,",,,,,+29.3dB,11.6us,"[0,",1,770.8,normal,0,valid,-12.4dB,-12.4dB,0.22us,+80.0Hz,"[7,",1111,1,
2025-07-30 16:05:48.838979,CSI,0x4601,2,,na,"[4,",,,,,+32.5dB,18.7us,"[0,",1,772.8,normal,0,valid,-12.3dB,-12.3dB,0.22us,-119.0Hz,"[7,",1111,1,
2025-07-30 16:05:48.858934,CSI,0x4601,2,,na,"[4,",,,,,+31.7dB,12.6us,"[0,",1,774.8,normal,0,valid,-12.3dB,-12.3dB,0.23us,-63.6Hz,"[7,",1111,1,
2025-07-30 16:05:48.878888,CSI,0x4601,2,,na,"[4,",,,,,+30.1dB,19.2us,"[0,",1,776.8,normal,0,valid,-12.3dB,-12.4dB,0.24us,-136.4Hz,"[7,",1111,1,
2025-07-30 16:05:48.898947,CSI,0x4601,2,,na,"[4,",,,,,+29.3dB,12.4us,"[0,",1,778.8,normal,0,valid,-12.3dB,-12.3dB,0.22us,-122.5Hz,"[7,",1111,1,
2025-07-30 16:05:48.918923,CSI,0x4601,2,,na,"[4,",,,,,+29.4dB,12.6us,"[0,",1,780.8,normal,0,valid,-12.3dB,-12.3dB,0.22us,-183.0Hz,"[7,",1111,1,
2025-07-30 16:05:48.938979,CSI,0x4601,2,,na,"[4,",,,,,+31.1dB,12.1us,"[0,",1,782.8,normal,0,valid,-12.4dB,-12.4dB,0.22us,-116.7Hz,"[7,",1111,1,
2025-07-30 16:05:48.958969,CSI,0x4601,2,,na,"[4,",,,,,+29.0dB,15.1us,"[0,",1,784.8,normal,0,valid,-12.2dB,-12.3dB,0.24us,-71.0Hz,"[7,",1111,1,
2025-07-30 16:05:48.978893,CSI,0x4601,2,,na,"[4,",,,,,+29.3dB,11.7us,"[0,",1,786.8,normal,0,valid,-12.3dB,-12.3dB,0.24us,-92.2Hz,"[7,",1111,1,
2025-07-30 16:05:48.998990,CSI,0x4601,2,,na,"[4,",,,,,+31.5dB,12.8us,"[0,",1,788.8,normal,0,valid,-12.3dB,-12.4dB,0.23us,+66.0Hz,"[7,",1111,1,
2025-07-30 16:05:49.018893,CSI,0x4601,2,,na,"[4,",,,,,+31.0dB,13.3us,"[0,",1,790.8,normal,0,valid,-12.2dB,-12.3dB,0.23us,-54.8Hz,"[7,",1111,1,
2025-07-30 16:05:49.038959,CSI,0x4601,2,,na,"[4,",,,,,+32.3dB,13.4us,"[0,",1,792.8,normal,0,valid,-12.2dB,-12.3dB,0.24us,-152.1Hz,"[7,",1111,1,
2025-07-30 16:05:49.058916,CSI,0x4601,2,,na,"[4,",,,,,+29.8dB,13.3us,"[0,",1,794.8,normal,0,valid,-12.3dB,-12.3dB,0.21us,-6.1Hz,"[7,",1111,1,
2025-07-30 16:05:49.079016,CSI,0x4601,2,,na,"[4,",,,,,+27.8dB,12.4us,"[0,",1,796.8,normal,0,valid,-12.2dB,-12.3dB,0.22us,-78.5Hz,"[7,",1111,1,
2025-07-30 16:05:49.098980,CSI,0x4601,2,,na,"[4,",,,,,+30.6dB,11.8us,"[0,",1,798.8,normal,0,valid,-12.3dB,-12.3dB,0.23us,-96.6Hz,"[7,",1111,1,
2025-07-30 16:05:49.118885,CSI,0x4601,2,,na,"[4,",,,,,+31.2dB,14.0us,"[0,",1,800.8,normal,0,valid,-12.3dB,-12.3dB,0.25us,-36.7Hz,"[7,",1111,1,
2025-07-30 16:05:49.138954,CSI,0x4601,2,,na,"[4,",,,,,+29.4dB,11.7us,"[0,",1,802.8,normal,0,valid,-12.3dB,-12.4dB,0.23us,-98.1Hz,"[7,",1111,1,
2025-07-30 16:05:49.158929,CSI,0x4601,2,,na,"[4,",,,,,+34.5dB,11.8us,"[0,",1,804.8,normal,0,valid,-12.3dB,-12.3dB,0.22us,-24.0Hz,"[7,",1111,1,
2025-07-30 16:05:49.178996,CSI,0x4601,2,,na,"[4,",,,,,+27.1dB,12.9us,"[0,",1,806.8,normal,0,valid,-12.2dB,-12.3dB,0.25us,-140.2Hz,"[7,",1111,1,
2025-07-30 16:05:49.198984,CSI,0x4601,2,,na,"[4,",,,,,+29.3dB,13.7us,"[0,",1,808.8,normal,0,valid,-12.2dB,-12.2dB,0.21us,-126.2Hz,"[7,",1111,1,
2025-07-30 16:05:49.218887,CSI,0x4601,2,,na,"[4,",,,,,+32.0dB,14.0us,"[0,",1,810.8,normal,0,valid,-12.2dB,-12.2dB,0.22us,-154.8Hz,"[7,",1111,1,
