# iperf3 -p 5201 -c 10.45.0.5 -b 45M -t 0 --logfile /tmp/iperf3.log &
# Radar_Char,prf=100,gain=60,cFreq=3410100000.0,PW=0.0001,T=20,bw=2000000.0,sampRate=20000000.0
# gnb_config,gnb_id=411,gnb_id_bit_length=32,log={"filename":"/tmp/gnb.log","all_level":"info","lib_level":"warning","e2ap_level":"warning","config_level":"info","tracing_filename":"/tmp/tracing.log","rrc_level":"debug","ngap_level":"debug","sec_level":"warning","pdcp_level":"warning","sdap_level":"warning","cu_level":"warning","mac_level":"info","rlc_level":"warning","f1ap_level":"warning","f1u_level":"warning","gtpu_level":"warning","du_level":"warning","f1ap_json_enabled":false,"fapi_level":"warning","hal_level":"warning","broadcast_enabled":false,"ofh_level":"warning","radio_level":"info","phy_level":"warning"},metrics={"autostart_stdout_metrics":true,"enable_log":true},cu_cp={"amf":{"addr":"127.0.0.5","port":38412,"bind_addr":"127.0.0.5","supported_tracking_areas":"tac: 1\nplmn_list:\n  - plmn: 00101\n    tai_slice_support_list:\n      - sst: 1"},"mobility":{"trigger_handover_from_measurements":true,"cells":[{"nr_cell_id":6576,"periodic_report_cfg_id":1,"ncells":[{"nr_cell_id":6577,"report_configs":[2]}]},{"nr_cell_id":6577,"periodic_report_cfg_id":1,"ncells":[{"nr_cell_id":6576,"report_configs":[2]}]}],"report_configs":[{"report_cfg_id":1,"report_type":"periodical","report_interval_ms":480},{"report_cfg_id":2,"report_type":"event_triggered","event_triggered_report_type":"a3","meas_trigger_quantity":"rsrp","meas_trigger_quantity_offset_db":3,"hysteresis_db":0,"time_to_trigger_ms":100}]}},pcap={"ngap_filename":"/tmp/gnb_ngap.pcap","ngap_enable":false,"f1ap_filename":"/tmp/gnb_f1ap.pcap","f1ap_enable":false,"mac_filename":"/tmp/gnb_mac.pcap","mac_enable":false},cell_cfg={"pci":1,"dl_arfcn":627340,"band":78,"common_scs":30,"channel_bandwidth_MHz":20,"plmn":65,"tac":1,"ssb":{"ssb_block_power_dbm":-25},"pdsch":{"olla_target_bler":0.1},"pucch":{"p0_nominal":-84}},ru_sdr={"srate":23.04,"device_driver":"uhd","device_args":"type=b200,serial=315AF4C,num_recv_frames=64,num_send_frames=64","tx_gain":75,"rx_gain":60,"clock":"external","otw_format":"sc12"}
time,nof_prbs,nof_dl_slots,nof_ul_slots,nof_prach_preambles,error_indications,pdsch_rbs_per_slot,pusch_rbs_per_slot,pdschs_per_slot,puschs_per_slot,failed_pdcch,failed_uci,nof_ues,mean_latency,max_latency,max_latency_slot,events,slot,type,rnti,total_dl_brate,total_ul_brate,max_crc_delay,max_ce_delay,max_pucch_harq_delay,pci,cqi,dl_ri,dl_mcs,dl_brate,dl_nof_ok,dl_nof_nok,dl_error_rate,dl_bs,dl_nof_prbs,dl_olla,pusch_snr_db,pusch_rsrp_db,ul_ri,ul_mcs,ul_brate,ul_nof_ok,ul_nof_nok,ul_error_rate,ul_nof_prbs,bsr,sr_count,f0f1_invalid_harqs,f2f3f4_invalid_harqs,f2f3f4_invalid_csis,pusch_invalid_harqs,pusch_invalid_csis,ul_olla,ta,srs_ta,last_phr,avg_ul_ce_delay,max_ul_ce_delay,avg_crc_delay,avg_pusch_harq_delay,max_pusch_harq_delay,avg_pucch_harq_delay,ue_nof_prbs,ue_nof_dl_slots,ue_nof_ul_slots,ue_nof_prach_preambles,ue_error_indications,ue_pdsch_rbs_per_slot,ue_pusch_rbs_per_slot,ue_pdschs_per_slot,ue_puschs_per_slot,ue_failed_pdcch,ue_failed_uci,ue_nof_ues,ue_mean_latency,ue_max_latency,ue_max_latency_slot,ue_events,ue_slot,ue_type,ue_rnti,ue_total_dl_brate,ue_total_ul_brate,ue_max_crc_delay,ue_max_ce_delay,ue_max_pucch_harq_delay,ue_pci,ue_cqi,ue_dl_ri,ue_dl_mcs,ue_dl_brate,ue_dl_nof_ok,ue_dl_nof_nok,ue_dl_error_rate,ue_dl_bs,ue_dl_nof_prbs,ue_dl_olla,ue_pusch_snr_db,ue_pusch_rsrp_db,ue_ul_ri,ue_ul_mcs,ue_ul_brate,ue_ul_nof_ok,ue_ul_nof_nok,ue_ul_error_rate,ue_ul_nof_prbs,ue_bsr,ue_sr_count,ue_f0f1_invalid_harqs,ue_f2f3f4_invalid_harqs,ue_f2f3f4_invalid_csis,ue_pusch_invalid_harqs,ue_pusch_invalid_csis,ue_ul_olla,ue_ta,ue_srs_ta,ue_last_phr,ue_avg_ul_ce_delay,ue_max_ul_ce_delay,ue_avg_crc_delay,ue_avg_pusch_harq_delay,ue_max_pusch_harq_delay,ue_avg_pucch_harq_delay,ue_id,c_rnti,dl_rsrp,dl_rsrq,dl_sinr,ID,Transfer,Bitrate,Retr,Cwnd
2025-06-06 17:08:21.931492,51,1400,600,0,0,49,0,1,0.085,0,0,1,13usec,38usec,144.2,,,,,15Mbps,345kbps,4.5ms,4.5ms,4.5ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,,,,,,,,,,,,,,,,,,,4602,,,4.5ms,,4.5ms,1,5,1.0,8,15Mbps,1275,125,8%,1.92M,69164,0.5076869,29.2,-11.0,1,27,346kbps,51,0,0%,357,0,50,0,0,0,0,0,-0.7900002,145ns,n/a,-7,4.48ms,4.5ms,4.26ms,4.05ms,4.5ms,4ms,1,4602,-121.0,-14.0,3.5,,,,,
2025-06-06 17:08:22.931467,51,1400,600,0,0,49,0,1,0.085,0,0,1,12usec,35usec,253.16,,,,,15Mbps,345kbps,4.5ms,4.5ms,4.5ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,,,,,,,,,,,,,,,,,,,4602,,,4.5ms,,4.5ms,1,5,1.0,8,15Mbps,1275,125,8%,1.95M,69097,0.51967186,29.1,-11.0,1,27,346kbps,51,0,0%,357,0,50,0,0,0,0,0,-0.7900002,151ns,n/a,-7,4.46ms,4.5ms,4.25ms,4.01ms,4.5ms,4ms,1,4602,-120.0,-13.5,3.5,,,,,
2025-06-06 17:08:23.931532,51,1400,600,0,0,49,0,1,0.0867,0,0,1,13usec,34usec,324.5,,,,,15Mbps,352kbps,4.5ms,4.5ms,4.5ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,,,,,,,,,,,,,,,,,,,4602,,,4.5ms,,4.5ms,1,5,1.0,8,15Mbps,1271,129,9%,1.96M,69146,,29.2,-10.9,1,27,353kbps,52,0,0%,364,0,50,0,0,0,0,0,-0.7900002,160ns,n/a,-7,4.44ms,4.5ms,4.28ms,4.06ms,4.5ms,4ms,1,4602,-121.0,-13.5,4.0,,,,,
2025-06-06 17:08:24.931565,51,1400,600,0,0,49,0,1,0.085,0,0,1,13usec,50usec,498.12,,,,,15Mbps,345kbps,4.5ms,4.5ms,4.5ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4ms,,,,,,,,,,,,,,,,,,,,4602,,,4.5ms,,4.5ms,1,5,1.0,8,15Mbps,1277,123,8%,2.02M,69115,0.51764184,29.1,-11.0,1,27,346kbps,51,0,0%,357,0,50,0,0,0,0,0,-0.7900002,166ns,n/a,-6,4.5ms,4.5ms,4.2ms,4ms,4ms,4ms,1,4602,-120.0,-13.5,4.5,,,,,
2025-06-06 17:08:25.931586,51,1400,600,0,0,49,0,1,0.0867,0,0,1,13usec,36usec,570.5,,,,,15Mbps,352kbps,4.5ms,4.5ms,4ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,,,,,,,,,,,,,,,,,,,4602,,,4.5ms,,4ms,1,5,1.0,8,15Mbps,1273,127,9%,1.9M,69125,0.50662684,29.2,-11.0,1,27,353kbps,52,0,0%,364,0,49,0,0,0,0,0,-0.7900002,174ns,n/a,-7,4.46ms,4.5ms,4.23ms,4.01ms,4.5ms,4ms,1,4602,-121.0,-13.5,3.0,,,,,
2025-06-06 17:08:26.931620,51,1400,600,0,0,49,0,1,0.085,0,0,1,12usec,35usec,640.4,,,,,15Mbps,345kbps,4.5ms,4.5ms,4.5ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4ms,,,,,,,,,,,,,,,,,,,,4602,,,4.5ms,,4.5ms,1,5,1.0,8,15Mbps,1272,128,9%,1.92M,69125,0.48761183,29.2,-10.9,1,27,346kbps,51,0,0%,357,0,50,0,0,0,0,0,-0.7900002,180ns,n/a,-7,4.47ms,4.5ms,4.25ms,4ms,4ms,4ms,1,4602,-121.0,-14.0,3.5,,,,,
2025-06-06 17:08:27.931664,51,1400,600,0,0,49,0,1,0.0867,0,0,1,12usec,50usec,739.16,,,,,15Mbps,352kbps,4.5ms,4.5ms,4.5ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,,,,,,,,,,,,,,,,,,,4602,,,4.5ms,,4.5ms,1,5,1.0,8,15Mbps,1275,125,8%,1.98M,69143,,29.2,-11.0,1,27,353kbps,52,0,0%,364,0,50,0,0,0,0,0,-0.7900002,187ns,n/a,-7,4.47ms,4.5ms,4.27ms,4.03ms,4.5ms,4ms,1,4602,-121.0,-14.0,3.5,,,,,
2025-06-06 17:08:28.931669,51,1400,600,0,0,49,0,1,0.0867,0,0,1,13usec,35usec,821.16,,,,,15Mbps,352kbps,4.5ms,4.5ms,4.5ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,,,,,,,,,,,,,,,,,,,4602,,,4.5ms,,4.5ms,1,5,1.0,8,15Mbps,1272,128,9%,2.03M,69174,0.4855817,29.3,-10.9,1,27,353kbps,52,0,0%,364,0,49,0,0,0,0,0,-0.7900002,190ns,n/a,-7,4.5ms,4.5ms,4.25ms,4.03ms,4.5ms,4ms,1,4602,-121.0,-14.0,3.5,,,,,
2025-06-06 17:08:29.931667,51,1400,600,0,0,49,0,1,0.0867,0,0,1,13usec,38usec,959.3,,,,,15Mbps,352kbps,4.5ms,4.5ms,4ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,,,,,,,,,,,,,,,,,,,4602,,,4.5ms,,4ms,1,5,1.0,8,15Mbps,1275,125,8%,1.9M,69097,0.49856663,29.2,-10.9,1,27,353kbps,52,0,0%,364,0,50,0,0,0,0,0,-0.7900002,140ns,n/a,-7,4.48ms,4.5ms,4.32ms,4.01ms,4.5ms,4ms,1,4602,-121.0,-13.5,4.0,,,,,
2025-06-06 17:08:30.931787,51,1400,600,0,0,49,0,1,0.0867,0,0,1,13usec,35usec,74.6,,,,,15Mbps,352kbps,4.5ms,4.5ms,4ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4ms,,,,,,,,,,,,,,,,,,,,4602,,,4.5ms,,4ms,1,5,1.0,8,15Mbps,1271,129,9%,1.93M,69142,,29.2,-10.9,1,27,353kbps,52,0,0%,364,10,50,0,0,0,0,0,-0.7900002,146ns,n/a,-7,4.47ms,4.5ms,4.26ms,4ms,4ms,4ms,1,4602,-121.0,-14.0,3.5,,,,,
2025-06-06 17:08:31.931791,51,1400,600,0,0,49,0,1,0.085,0,0,1,13usec,43usec,95.6,,,,,15Mbps,345kbps,4.5ms,4.5ms,4ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,,,,,,,,,,,,,,,,,,,4602,,,4.5ms,,4ms,1,5,1.0,8,15Mbps,1277,123,8%,1.95M,69174,0.5125364,29.0,-11.0,1,27,346kbps,51,0,0%,357,0,50,0,0,0,0,0,-0.7900002,153ns,n/a,-7,4.49ms,4.5ms,4.25ms,4.03ms,4.5ms,4ms,1,4602,-120.0,-13.5,4.0,,,,,
2025-06-06 17:08:32.931752,51,1400,600,0,0,49,0,1,0.0833,0,0,1,13usec,35usec,279.3,,,,,15Mbps,339kbps,4.5ms,4.5ms,4.5ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,,,,,,,,,,,,,,,,,,,4602,,,4.5ms,,4.5ms,1,5,1.0,8,15Mbps,1271,129,9%,1.98M,69116,,29.3,-10.9,1,27,339kbps,50,0,0%,350,0,50,0,0,0,0,0,-0.7900002,160ns,n/a,-7,4.48ms,4.5ms,4.33ms,4.02ms,4.5ms,4ms,1,4602,-121.0,-14.0,4.0,,,,,
2025-06-06 17:08:33.931928,51,1400,600,0,0,49,0,1,0.09,0,0,1,13usec,39usec,314.6,,,,,15Mbps,366kbps,4.5ms,4.5ms,4ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,,,,,,,,,,,,,,,,,,,4602,,,4.5ms,,4ms,1,5,1.0,8,15Mbps,1279,121,8%,1.99M,69154,,29.2,-10.9,1,27,366kbps,54,0,0%,378,0,50,0,0,0,0,0,-0.7900002,167ns,n/a,-6,4.48ms,4.5ms,4.26ms,4.04ms,4.5ms,4ms,1,4602,-120.0,-13.5,4.0,,,,,
2025-06-06 17:08:34.931890,51,1400,600,0,0,49,0,1,0.085,0,0,1,13usec,42usec,433.5,,,,,15Mbps,345kbps,4.5ms,4.5ms,4.5ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,,,,,,,,,,,,,,,,,,,4602,,,4.5ms,,4.5ms,1,5,1.0,8,15Mbps,1268,132,9%,2.01M,69115,0.48149127,29.2,-11.0,1,27,346kbps,51,0,0%,357,10,50,0,0,0,0,0,-0.7900002,174ns,n/a,-7,4.43ms,4.5ms,4.24ms,4.03ms,4.5ms,4ms,1,4602,-121.0,-14.0,3.0,,,,,
2025-06-06 17:08:35.931904,51,1400,600,0,0,49,0,1,0.0933,0,0,1,13usec,40usec,521.5,,,,,15Mbps,379kbps,4.5ms,4.5ms,4.5ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,,,,,,,,,,,,,,,,,,,4602,,,4.5ms,,4.5ms,1,5,1.0,8,15Mbps,1269,131,9%,1.95M,69146,0.44047618,29.2,-10.8,1,27,380kbps,56,0,0%,392,0,50,0,0,0,0,0,-0.7900002,180ns,n/a,-7,4.5ms,4.5ms,4.29ms,4.02ms,4.5ms,4ms,1,4602,-121.0,-13.5,3.5,,,,,
2025-06-06 17:08:36.932018,51,1400,600,0,0,49,0,1,0.09,0,0,1,13usec,39usec,636.16,,,,,13Mbps,366kbps,4.5ms,4.5ms,4.5ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,,,,,,,,,,,,,,,,,,,4602,,,4.5ms,,4.5ms,1,4,1.0,6,13Mbps,1340,60,4%,1.95M,69174,1.1444693,29.5,-10.0,1,27,366kbps,54,0,0%,378,0,50,0,0,0,0,0,-0.7900002,188ns,n/a,-7,4.48ms,4.5ms,4.24ms,4.02ms,4.5ms,4ms,1,4602,-121.0,-14.0,3.5,,,,,
2025-06-06 17:08:37.931963,51,1400,600,0,0,49,0,1,0.085,0,0,1,13usec,37usec,748.6,,,,,8.2Mbps,345kbps,4.5ms,4.5ms,4.5ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,,,,,,,,,,,,,,,,,,,4602,,,4.5ms,,4.5ms,1,4,1.0,5,8.2Mbps,1161,239,17%,2.04M,69154,0.12847115,29.5,-10.3,1,27,346kbps,51,0,0%,357,0,50,1,0,0,0,0,-0.7900002,186ns,n/a,-9,4.48ms,4.5ms,4.2ms,4.02ms,4.5ms,4ms,1,4602,-122.0,-14.0,2.0,,,,,
2025-06-06 17:08:38.932039,51,1400,600,0,0,49,0,1,0.0833,0,0,1,12usec,44usec,852.16,,,,,10Mbps,339kbps,4.5ms,4.5ms,4.5ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,,,,,,,,,,,,,,,,,,,4602,,,4.5ms,,4.5ms,1,4,1.0,5,10Mbps,1333,67,4%,2M,69184,0.7674614,29.1,-11.1,1,27,339kbps,50,0,0%,350,0,50,0,0,0,0,0,-0.7900002,141ns,n/a,-8,4.45ms,4.5ms,4.25ms,4.02ms,4.5ms,4ms,1,4602,-122.0,-14.0,2.5,,,,,
2025-06-06 17:08:39.931980,51,1400,600,0,0,49,0,1,0.0883,0,0,1,12usec,36usec,917.1,,,,,11Mbps,352kbps,4.5ms,4.5ms,4.5ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,,,,,,,,,,,,,,,,,,,4602,,,4.5ms,,4.5ms,1,4,1.0,6,11Mbps,1211,189,13%,1.99M,69145,0.16748533,27.9,-13.4,1,27,353kbps,52,1,1%,371,0,49,0,0,0,0,0,-0.88900024,149ns,n/a,-8,4.49ms,4.5ms,4.27ms,4.02ms,4.5ms,4ms,1,4602,-121.0,-13.5,4.0,,,,,
2025-06-06 17:08:40.932084,51,1400,600,0,0,49,0,1,0.0883,0,0,1,13usec,36usec,35.6,,,,,14Mbps,359kbps,4.5ms,4.5ms,4.5ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,,,,,,,,,,,,,,,,,,,4602,,,4.5ms,,4.5ms,1,4,1.0,6,14Mbps,1353,47,3%,1.96M,69163,0.9734895,28.3,-12.6,1,27,360kbps,53,0,0%,371,0,50,0,0,0,0,0,-0.88900024,155ns,n/a,-5,4.46ms,4.5ms,4.31ms,4.01ms,4.5ms,4ms,1,4602,-121.0,-14.5,4.0,,,,,
2025-06-06 17:08:41.932167,51,1400,600,0,0,49,0,1,0.09,0,0,1,13usec,34usec,70.2,,,,,13Mbps,366kbps,4.5ms,4.5ms,4.5ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,,,,,,,,,,,,,,,,,,,4602,,,4.5ms,,4.5ms,1,4,1.0,7,13Mbps,1270,130,9%,1.95M,69174,,27.4,-14.4,1,27,366kbps,54,0,0%,378,0,49,0,0,0,0,0,-0.88900024,162ns,n/a,-7,4.47ms,4.5ms,4.37ms,4.02ms,4.5ms,4ms,1,4602,-120.0,-14.0,3.5,,,,,
2025-06-06 17:08:42.932166,51,1400,600,0,0,49,0,1,0.0833,0,0,1,12usec,37usec,228.16,,,,,11Mbps,339kbps,4.5ms,4.5ms,4ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,,,,,,,,,,,,,,,,,,,4602,,,4.5ms,,4ms,1,4,1.0,5,11Mbps,1276,124,8%,1.98M,69164,0.9724765,29.6,-9.7,1,27,339kbps,50,0,0%,350,0,50,0,0,0,0,0,-0.88900024,169ns,n/a,-9,4.47ms,4.5ms,4.31ms,4.04ms,4.5ms,4ms,1,4602,-122.0,-14.0,2.5,,,,,
2025-06-06 17:08:43.932262,51,1400,600,0,0,49,0,1,0.09,0,0,1,12usec,36usec,316.6,,,,,13Mbps,366kbps,4.5ms,4.5ms,4.5ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,,,,,,,,,,,,,,,,,,,4602,,,4.5ms,,4.5ms,1,4,1.0,7,13Mbps,1237,163,11%,1.93M,69174,0.6435175,28.6,-12.2,1,27,366kbps,54,0,0%,378,0,49,0,0,0,0,0,-0.88900024,176ns,n/a,-7,4.49ms,4.5ms,4.3ms,4.06ms,4.5ms,4ms,1,4602,-121.0,-14.5,3.0,,,,,
2025-06-06 17:08:44.932222,51,1400,600,0,0,49,0,1,0.0983,0,0,1,13usec,82usec,461.16,,,,,15Mbps,400kbps,4.5ms,4.5ms,4.5ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,,,,,,,,,,,,,,,,,,,4602,,,4.5ms,,4.5ms,1,5,1.0,7,15Mbps,1279,121,8%,2.01M,69174,,28.0,-13.0,1,27,400kbps,59,0,0%,413,0,49,0,0,0,0,0,-0.88900024,290ns,n/a,-6,4.48ms,4.5ms,4.34ms,4.03ms,4.5ms,4ms,1,4602,-120.0,-13.5,4.5,,,,,
2025-06-06 17:08:45.932335,51,1400,600,0,0,49,0,1,0.085,0,0,1,13usec,34usec,482.16,,,,,12Mbps,345kbps,4.5ms,4.5ms,4.5ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,,,,,,,,,,,,,,,,,,,4602,,,4.5ms,,4.5ms,1,4,1.0,6,12Mbps,1280,120,8%,2M,69135,0.7745058,28.7,-11.4,1,27,346kbps,51,0,0%,357,0,50,0,0,0,0,0,-0.88900024,278ns,n/a,-7,4.5ms,4.5ms,4.27ms,4.04ms,4.5ms,4ms,1,4602,-122.0,-14.5,3.0,,,,,
2025-06-06 17:08:46.932291,51,1400,600,0,0,49,0,1,0.0867,0,0,1,13usec,48usec,598.16,,,,,13Mbps,352kbps,4.5ms,4.5ms,4ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,,,,,,,,,,,,,,,,,,,4602,,,4.5ms,,4ms,1,4,1.0,7,13Mbps,1260,140,10%,1.93M,69174,0.6495269,29.0,-11.3,1,27,353kbps,52,0,0%,364,0,49,0,0,0,0,0,-0.88900024,136ns,n/a,-7,4.46ms,4.5ms,4.24ms,4.03ms,4.5ms,4ms,1,4602,-121.0,-14.0,3.5,,,,,
2025-06-06 17:08:47.932403,51,1400,600,0,0,49,0,1,0.0917,0,0,1,12usec,42usec,740.16,,,,,13Mbps,373kbps,4.5ms,4.5ms,4ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,,,,,,,,,,,,,,,,,,,4602,,,4.5ms,,4ms,1,5,1.0,7,13Mbps,1145,255,18%,2.01M,69126,-0.5464816,28.6,-11.9,1,27,373kbps,55,0,0%,385,0,49,0,0,0,0,0,-0.88900024,141ns,n/a,-8,4.5ms,4.5ms,4.31ms,4.02ms,4.5ms,4ms,1,4602,-121.0,-14.0,3.0,,,,,
2025-06-06 17:08:48.932488,51,1400,600,0,0,49,0,1,0.085,0,0,1,13usec,46usec,774.16,,,,,6.1Mbps,345kbps,4.5ms,4.5ms,4ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,,,,,,,,,,,,,,,,,,,4602,,,4.5ms,,4ms,1,3,1.0,3,6.1Mbps,1400,0,0%,1.94M,69174,0.7035094,29.8,-9.3,1,27,346kbps,51,0,0%,357,0,50,0,0,0,0,0,-0.88900024,151ns,n/a,-9,4.46ms,4.5ms,4.25ms,4.02ms,4.5ms,4ms,1,4602,-123.0,-15.0,1.0,,,,,
2025-06-06 17:08:49.932443,51,1400,600,0,0,49,0,1,0.0817,0,0,1,13usec,62usec,902.16,,,,,9.3Mbps,332kbps,4.5ms,4.5ms,4.5ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,,,,,,,,,,,,,,,,,,,4602,,,4.5ms,,4.5ms,1,3,1.0,4,9.3Mbps,1287,113,8%,2.02M,69174,0.84651715,30.0,-8.9,1,27,332kbps,49,0,0%,343,0,49,0,0,0,0,0,-0.88900024,159ns,n/a,-9,4.49ms,4.5ms,4.23ms,4.02ms,4.5ms,4ms,1,4602,-123.0,-15.0,1.0,,,,,
2025-06-06 17:08:50.932624,51,1400,600,0,0,49,0,1,0.0833,0,0,1,12usec,37usec,969.6,,,,,9.3Mbps,339kbps,4.5ms,4.5ms,4.5ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,,,,,,,,,,,,,,,,,,,4602,,,4.5ms,,4.5ms,1,3,1.0,4,9.3Mbps,1289,111,7%,1.97M,69145,1.006523,29.8,-8.8,1,27,339kbps,50,0,0%,350,0,50,0,0,0,0,0,-0.88900024,249ns,n/a,-10,4.47ms,4.5ms,4.28ms,4.04ms,4.5ms,4ms,1,4602,-123.0,-15.0,1.0,,,,,
2025-06-06 17:08:51.932507,51,1400,600,0,0,49,0,1,0.0833,0,0,1,12usec,41usec,111.6,,,,,10Mbps,339kbps,4.5ms,4.5ms,4.5ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,,,,,,,,,,,,,,,,,,,4602,,,4.5ms,,4.5ms,1,3,1.0,5,10Mbps,1267,133,9%,1.95M,69126,0.9415433,29.5,-8.7,1,27,339kbps,50,0,0%,350,0,50,0,0,0,0,0,-0.88900024,371ns,n/a,-9,4.48ms,4.5ms,4.27ms,4.03ms,4.5ms,4ms,1,4602,-123.0,-14.5,1.0,,,,,
2025-06-06 17:08:52.932564,51,1400,600,0,0,49,0,1,0.085,0,0,1,12usec,38usec,228.5,,,,,11Mbps,345kbps,4.5ms,4.5ms,4.5ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4ms,,,,,,,,,,,,,,,,,,,,4602,,,4.5ms,,4.5ms,1,3,1.0,5,11Mbps,1285,115,8%,2.01M,69086,1.0585612,29.4,-9.1,1,27,346kbps,51,0,0%,357,0,49,0,0,0,0,0,-0.88900024,378ns,n/a,-8,4.46ms,4.5ms,4.27ms,4ms,4ms,4ms,1,4602,-122.0,-14.5,2.0,,,,,
2025-06-06 17:08:53.932732,51,1400,600,0,0,49,0,1,0.0817,0,0,1,12usec,35usec,279.16,,,,,9.8Mbps,332kbps,4.5ms,4.5ms,4ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,,,,,,,,,,,,,,,,,,,4602,,,4.5ms,,4ms,1,3,1.0,5,9.8Mbps,1227,173,12%,2.02M,69163,,29.4,-9.0,1,27,332kbps,49,0,0%,343,0,48,0,0,0,0,0,-0.88900024,375ns,n/a,-9,4.48ms,4.5ms,4.24ms,4.01ms,4.5ms,4ms,1,4602,-123.0,-14.5,1.5,,,,,
2025-06-06 17:08:54.932662,51,1400,600,0,0,49,0,1,0.0817,0,0,1,12usec,35usec,369.1,,,,,9.7Mbps,332kbps,4.5ms,4.5ms,4.5ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,,,,,,,,,,,,,,,,,,,4602,,,4.5ms,,4.5ms,1,3,1.0,5,9.7Mbps,1306,94,6%,2.07M,69145,0.9385853,29.9,-9.0,1,27,332kbps,49,0,0%,343,0,49,0,0,0,0,0,-0.88900024,189ns,n/a,-9,4.48ms,4.5ms,4.26ms,4.04ms,4.5ms,4ms,1,4602,-123.0,-14.5,1.5,,,,,
2025-06-06 17:08:55.932720,51,1400,600,0,0,49,0,1,0.0817,0,0,1,12usec,42usec,446.6,,,,,11Mbps,332kbps,4.5ms,4.5ms,4.5ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,,,,,,,,,,,,,,,,,,,4602,,,4.5ms,,4.5ms,1,3,1.0,5,11Mbps,1270,130,9%,1.95M,69173,0.91660714,30.0,-9.0,1,27,332kbps,49,0,0%,343,0,48,0,0,0,0,0,-0.88900024,140ns,n/a,-9,4.49ms,4.5ms,4.23ms,4.01ms,4.5ms,4ms,1,4602,-122.0,-14.5,2.0,,,,,
2025-06-06 17:08:56.932703,51,1400,600,0,0,49,0,1,0.0883,0,0,1,13usec,36usec,623.4,,,,,13Mbps,359kbps,4.5ms,4.5ms,4.5ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,,,,,,,,,,,,,,,,,,,4602,,,4.5ms,,4.5ms,1,4,1.0,6,13Mbps,1277,123,8%,1.98M,69164,,29.9,-9.4,1,27,360kbps,53,0,0%,371,0,50,0,0,0,0,0,-0.88900024,146ns,n/a,-7,4.47ms,4.5ms,4.25ms,4.05ms,4.5ms,4ms,1,4602,-121.0,-14.0,3.0,,,,,
