run,timestamp,slot,ack_0,ack_2,total_acks
run127,20260123_163759,11,0,0,0
run127,20260123_163759,12,2,0,2
run127,20260123_163759,13,1,0,1
run127,20260123_163759,14,1,0,1
run127,20260123_163759,15,2,0,2
run127,20260123_163759,16,3,0,3
run127,20260123_163759,17,0,0,0
run127,20260123_163759,18,0,0,0
run127,20260123_163759,19,0,0,0
run127,20260123_163758,0,1,0,1
run127,20260123_163758,1,52,0,52
run127,20260123_163758,2,1006,0,1006
run127,20260123_163758,3,1286,0,1286
run127,20260123_163758,4,1,0,1
run127,20260123_163758,5,2,0,2
run127,20260123_163758,6,1,0,1
run127,20260123_163758,7,0,0,0
run127,20260123_163758,8,0,0,0
run127,20260123_163758,9,0,0,0
run127,20260123_163758,10,0,0,0
run127,20260123_163758,11,0,0,0
run127,20260123_163758,12,2,0,2
run127,20260123_163758,13,1,0,1
run127,20260123_163758,14,1,0,1
run127,20260123_163758,15,2,0,2
run127,20260123_163758,16,3,0,3
run127,20260123_163758,17,0,0,0
run127,20260123_163758,18,0,0,0
run127,20260123_163758,19,0,0,0
run128,20260123_163847,0,0,0,0
run128,20260123_163847,1,1,0,1
run128,20260123_163847,2,3,0,3
run128,20260123_163847,3,3,0,3
run128,20260123_163847,4,1,0,1
run128,20260123_163847,5,0,0,0
run128,20260123_163847,6,1,0,1
run128,20260123_163847,7,0,0,0
run128,20260123_163847,8,0,0,0
run128,20260123_163847,9,0,0,0
run128,20260123_163847,10,2,0,2
run128,20260123_163847,11,1,0,1
run128,20260123_163847,12,0,0,0
run128,20260123_163847,13,0,0,0
run128,20260123_163847,14,1,0,1
run128,20260123_163847,15,1,0,1
run128,20260123_163847,16,1,0,1
run128,20260123_163847,17,472,0,472
run128,20260123_163847,18,0,0,0
run128,20260123_163847,19,0,0,0
run129,20260123_163935,0,0,0,0
run129,20260123_163935,1,2,0,2
run129,20260123_163935,2,1,0,1
run129,20260123_163935,3,0,0,0
run129,20260123_163935,4,1,0,1
run129,20260123_163935,5,2,0,2
run129,20260123_163935,6,2,0,2
run129,20260123_163935,7,0,0,0
run129,20260123_163935,8,0,0,0
run129,20260123_163935,9,0,0,0
run129,20260123_163935,10,2,0,2
run129,20260123_163935,11,2,0,2
run129,20260123_163935,12,1,0,1
run129,20260123_163935,13,2000,0,2000
run129,20260123_163935,14,0,0,0
run129,20260123_163935,15,1,0,1
run129,20260123_163935,16,0,0,0
run129,20260123_163935,17,0,0,0
run129,20260123_163935,18,0,0,0
run129,20260123_163935,19,0,0,0
run129,20260123_163934,0,0,0,0
run129,20260123_163934,1,2,0,2
run129,20260123_163934,2,1,0,1
run129,20260123_163934,3,0,0,0
run129,20260123_163934,4,1,0,1
run129,20260123_163934,5,2,0,2
run129,20260123_163934,6,2,0,2
run129,20260123_163934,7,0,0,0
run129,20260123_163934,8,0,0,0
run129,20260123_163934,9,0,0,0
run129,20260123_163934,10,2,0,2
run129,20260123_163934,11,2,0,2
run129,20260123_163934,12,1,0,1
run129,20260123_163934,13,2000,0,2000
run129,20260123_163934,14,0,0,0
run129,20260123_163934,15,1,0,1
run129,20260123_163934,16,0,0,0
run129,20260123_163934,17,0,0,0
run129,20260123_163934,18,0,0,0
run129,20260123_163934,19,0,0,0
run13,20260123_150502,0,4,0,4
run13,20260123_150502,1,0,0,0
run13,20260123_150502,2,3,0,3
run13,20260123_150502,3,1,0,1
run13,20260123_150502,4,1,0,1
run13,20260123_150502,5,2,0,2
run13,20260123_150502,6,4,0,4
run13,20260123_150502,7,0,0,0
run13,20260123_150502,8,0,0,0
run13,20260123_150502,9,0,0,0
run13,20260123_150502,10,2,0,2
run13,20260123_150502,11,1,0,1
run13,20260123_150502,12,0,0,0
run13,20260123_150502,13,0,0,0
run13,20260123_150502,14,2,0,2
run13,20260123_150502,15,1,0,1
run13,20260123_150502,16,2,0,2
run13,20260123_150502,17,1,0,1
run13,20260123_150502,18,0,0,0
run13,20260123_150502,19,0,0,0
run130,20260123_164023,0,0,0,0
run130,20260123_164023,1,2,0,2
run130,20260123_164023,2,1,0,1
run130,20260123_164023,3,3,0,3
run130,20260123_164023,4,2,0,2
run130,20260123_164023,5,1,0,1
run130,20260123_164023,6,0,0,0
run130,20260123_164023,7,0,0,0
run130,20260123_164023,8,0,0,0
run130,20260123_164023,9,0,0,0
run130,20260123_164023,10,0,0,0
run130,20260123_164023,11,0,0,0
run130,20260123_164023,12,2,0,2
run130,20260123_164023,13,1,0,1
run130,20260123_164023,14,1,0,1
run130,20260123_164023,15,2001,0,2001
run130,20260123_164023,16,1,0,1
run130,20260123_164023,17,0,0,0
run130,20260123_164023,18,0,0,0
run130,20260123_164023,19,0,0,0
run131,20260123_164111,0,0,0,0
run131,20260123_164111,1,0,0,0
run131,20260123_164111,2,3,0,3
run131,20260123_164111,3,0,0,0
run131,20260123_164111,4,0,0,0
run131,20260123_164111,5,0,0,0
run131,20260123_164111,6,1,0,1
run131,20260123_164111,7,0,0,0
run131,20260123_164111,8,0,0,0
run131,20260123_164111,9,0,0,0
run131,20260123_164111,10,0,0,0
run131,20260123_164111,11,1,0,1
run131,20260123_164111,12,33,0,33
run131,20260123_164111,13,2,0,2
run131,20260123_164111,14,0,0,0
run131,20260123_164111,15,849,0,849
run131,20260123_164111,16,253,0,253
run131,20260123_164111,17,0,0,0
run131,20260123_164111,18,0,0,0
run131,20260123_164111,19,0,0,0
run132,20260123_164159,0,0,0,0
run132,20260123_164159,1,1,0,1
run132,20260123_164159,2,3,0,3
run132,20260123_164159,3,1,0,1
run132,20260123_164159,4,0,0,0
run132,20260123_164159,5,0,0,0
run132,20260123_164159,6,1,0,1
run132,20260123_164159,7,0,0,0
run132,20260123_164159,8,0,0,0
run132,20260123_164159,9,0,0,0
run132,20260123_164159,10,0,0,0
run132,20260123_164159,11,2,0,2
run132,20260123_164159,12,1,0,1
run132,20260123_164159,13,1,0,1
run132,20260123_164159,14,2001,0,2001
run132,20260123_164159,15,0,0,0
run132,20260123_164159,16,4,0,4
run132,20260123_164159,17,0,0,0
run132,20260123_164159,18,0,0,0
run132,20260123_164159,19,0,0,0
run133,20260123_164247,0,0,0,0
run133,20260123_164247,1,1,0,1
run133,20260123_164247,2,2,0,2
run133,20260123_164247,3,0,0,0
run133,20260123_164247,4,1,0,1
run133,20260123_164247,5,1,0,1
run133,20260123_164247,6,0,0,0
run133,20260123_164247,7,0,0,0
run133,20260123_164247,8,0,0,0
run133,20260123_164247,9,0,0,0
run133,20260123_164247,10,2,0,2
run133,20260123_164247,11,2,0,2
run133,20260123_164247,12,2001,0,2001
run133,20260123_164247,13,0,0,0
run133,20260123_164247,14,0,0,0
run133,20260123_164247,15,1,0,1
run133,20260123_164247,16,1,0,1
run133,20260123_164247,17,0,0,0
run133,20260123_164247,18,0,0,0
run133,20260123_164247,19,0,0,0
run134,20260123_164335,0,1,0,1
run134,20260123_164335,1,2,0,2
run134,20260123_164335,2,2,0,2
run134,20260123_164335,3,1,0,1
run134,20260123_164335,4,2,0,2
run134,20260123_164335,5,1,0,1
run134,20260123_164335,6,2,0,2
run134,20260123_164335,7,1,0,1
run134,20260123_164335,8,0,0,0
run134,20260123_164335,9,0,0,0
run134,20260123_164335,10,3,0,3
run134,20260123_164335,11,2,0,2
run134,20260123_164335,12,573,0,573
run134,20260123_164335,13,1427,0,1427
run134,20260123_164335,14,2,0,2
run134,20260123_164335,15,0,0,0
run134,20260123_164335,16,2,0,2
run134,20260123_164335,17,0,0,0
run134,20260123_164335,18,0,0,0
run134,20260123_164335,19,0,0,0
run135,20260123_164423,0,1,0,1
run135,20260123_164423,1,1,0,1
run135,20260123_164423,2,2,0,2
run135,20260123_164423,3,1,0,1
run135,20260123_164423,4,1,0,1
run135,20260123_164423,5,0,0,0
run135,20260123_164423,6,0,0,0
run135,20260123_164423,7,2,0,2
run135,20260123_164423,8,0,0,0
run135,20260123_164423,9,0,0,0
run135,20260123_164423,10,1,0,1
run135,20260123_164423,11,0,0,0
run135,20260123_164423,12,1,0,1
run135,20260123_164423,13,2,0,2
run135,20260123_164423,14,1,0,1
run135,20260123_164423,15,2,0,2
run135,20260123_164423,16,1,0,1
run135,20260123_164423,17,0,0,0
run135,20260123_164423,18,0,0,0
run135,20260123_164423,19,0,0,0
run136,20260123_164511,0,0,0,0
run136,20260123_164511,1,1,0,1
run136,20260123_164511,2,2,0,2
run136,20260123_164511,3,1,0,1
run136,20260123_164511,4,1,0,1
run136,20260123_164511,5,2,0,2
run136,20260123_164511,6,0,0,0
run136,20260123_164511,7,1,0,1
run136,20260123_164511,8,0,0,0
run136,20260123_164511,9,0,0,0
run136,20260123_164511,10,1,0,1
run136,20260123_164511,11,2,0,2
run136,20260123_164511,12,2,0,2
run136,20260123_164511,13,2,0,2
run136,20260123_164511,14,1,0,1
run136,20260123_164511,15,2001,0,2001
run136,20260123_164511,16,4,0,4
run136,20260123_164511,17,0,0,0
run136,20260123_164511,18,0,0,0
run136,20260123_164511,19,0,0,0
run137,20260123_164558,0,0,0,0
run137,20260123_164558,1,1,0,1
run137,20260123_164558,2,3,0,3
run137,20260123_164558,3,0,0,0
run137,20260123_164558,4,0,0,0
run137,20260123_164558,5,1,0,1
run137,20260123_164558,6,2,0,2
run137,20260123_164558,7,0,0,0
run137,20260123_164558,8,0,0,0
run137,20260123_164558,9,0,0,0
run137,20260123_164558,10,3,0,3
run137,20260123_164558,11,1,0,1
run137,20260123_164558,12,2,0,2
run137,20260123_164558,13,2,0,2
run137,20260123_164558,14,5,0,5
run137,20260123_164558,15,1,0,1
run137,20260123_164558,16,2,0,2
run137,20260123_164558,17,13,0,13
run137,20260123_164558,18,0,0,0
run137,20260123_164558,19,0,0,0
run138,20260123_164646,0,43,0,43
run138,20260123_164646,1,46,0,46
run138,20260123_164646,2,4,0,4
run138,20260123_164646,3,1955,0,1955
run138,20260123_164646,4,0,0,0
run138,20260123_164646,5,1,0,1
run138,20260123_164646,6,2,0,2
run138,20260123_164646,7,1,0,1
run138,20260123_164646,8,0,0,0
run138,20260123_164646,9,0,0,0
run138,20260123_164646,10,3,0,3
run138,20260123_164646,11,2,0,2
run138,20260123_164646,12,2,0,2
run138,20260123_164646,13,1,0,1
run138,20260123_164646,14,1,0,1
run138,20260123_164646,15,2,0,2
run138,20260123_164646,16,0,0,0
run138,20260123_164646,17,0,0,0
run138,20260123_164646,18,0,0,0
run138,20260123_164646,19,0,0,0
run139,20260123_164734,0,0,0,0
run139,20260123_164734,1,0,0,0
run139,20260123_164734,2,2,0,2
run139,20260123_164734,3,1,0,1
run139,20260123_164734,4,1,0,1
run139,20260123_164734,5,1,0,1
run139,20260123_164734,6,1,0,1
run139,20260123_164734,7,1,0,1
run139,20260123_164734,8,0,0,0
run139,20260123_164734,9,0,0,0
run139,20260123_164734,10,2,0,2
run139,20260123_164734,11,1,0,1
run139,20260123_164734,12,0,0,0
run139,20260123_164734,13,2002,0,2002
run139,20260123_164734,14,1,0,1
run139,20260123_164734,15,0,0,0
run139,20260123_164734,16,2,0,2
run139,20260123_164734,17,0,0,0
run139,20260123_164734,18,0,0,0
run139,20260123_164734,19,0,0,0
run14,20260123_150554,0,0,0,0
run14,20260123_150554,1,2,0,2
run14,20260123_150554,2,2,0,2
run14,20260123_150554,3,0,0,0
run14,20260123_150554,4,1,0,1
run14,20260123_150554,5,4,0,4
run14,20260123_150554,6,2,0,2
run14,20260123_150554,7,1,0,1
run14,20260123_150554,8,0,0,0
run14,20260123_150554,9,0,0,0
run14,20260123_150554,10,1,0,1
run14,20260123_150554,11,0,0,0
run14,20260123_150554,12,14,0,14
run14,20260123_150554,13,1,0,1
run14,20260123_150554,14,0,0,0
run14,20260123_150554,15,0,0,0
run14,20260123_150554,16,1882,0,1882
run14,20260123_150554,17,0,0,0
run14,20260123_150554,18,0,0,0
run14,20260123_150554,19,0,0,0
run140,20260123_164822,0,3,0,3
run140,20260123_164822,1,6,0,6
run140,20260123_164822,2,3,0,3
run140,20260123_164822,3,2,0,2
run140,20260123_164822,4,0,0,0
run140,20260123_164822,5,2,0,2
run140,20260123_164822,6,0,0,0
run140,20260123_164822,7,2,0,2
run140,20260123_164822,8,0,0,0
run140,20260123_164822,9,0,0,0
run140,20260123_164822,10,1,0,1
run140,20260123_164822,11,0,0,0
run140,20260123_164822,12,1,0,1
run140,20260123_164822,13,0,0,0
run140,20260123_164822,14,1,0,1
run140,20260123_164822,15,1,0,1
run140,20260123_164822,16,4,0,4
run140,20260123_164822,17,137,0,137
run140,20260123_164822,18,0,0,0
run140,20260123_164822,19,0,0,0
run141,20260123_164910,0,0,0,0
run141,20260123_164910,1,2,0,2
run141,20260123_164910,2,0,0,0
run141,20260123_164910,3,1,0,1
run141,20260123_164910,4,0,0,0
run141,20260123_164910,5,4,0,4
run141,20260123_164910,6,2,0,2
run141,20260123_164910,7,1,0,1
run141,20260123_164910,8,0,0,0
run141,20260123_164910,9,0,0,0
run141,20260123_164910,10,0,0,0
run141,20260123_164910,11,0,0,0
run141,20260123_164910,12,2,0,2
run141,20260123_164910,13,1,0,1
run141,20260123_164910,14,1,0,1
run141,20260123_164910,15,2,0,2
run141,20260123_164910,16,5,0,5
run141,20260123_164910,17,0,0,0
run141,20260123_164910,18,0,0,0
run141,20260123_164910,19,0,0,0
run142,20260123_164958,0,0,0,0
run142,20260123_164958,1,1,0,1
run142,20260123_164958,2,2,0,2
run142,20260123_164958,3,1,0,1
run142,20260123_164958,4,1,0,1
run142,20260123_164958,5,1595,18,1613
run142,20260123_164958,6,0,0,0
run142,20260123_164958,7,0,0,0
run142,20260123_164958,8,0,0,0
run142,20260123_164958,9,0,0,0
run142,20260123_164958,10,0,0,0
run142,20260123_164958,11,0,0,0
run142,20260123_164958,12,1,0,1
run142,20260123_164958,13,0,0,0
run142,20260123_164958,14,0,0,0
run142,20260123_164958,15,1,0,1
run142,20260123_164958,16,2,0,2
run142,20260123_164958,17,0,0,0
run142,20260123_164958,18,0,0,0
run142,20260123_164958,19,0,0,0
run142,20260123_164959,0,0,0,0
run142,20260123_164959,1,1,0,1
run142,20260123_164959,2,2,0,2
run142,20260123_164959,3,1,0,1
run142,20260123_164959,4,1,0,1
run142,20260123_164959,5,1595,18,1613
run142,20260123_164959,6,0,0,0
run142,20260123_164959,7,0,0,0
run142,20260123_164959,8,0,0,0
run142,20260123_164959,9,0,0,0
run142,20260123_164959,10,0,0,0
run142,20260123_164959,11,0,0,0
run142,20260123_164959,12,1,0,1
run142,20260123_164959,13,0,0,0
run142,20260123_164959,14,0,0,0
run142,20260123_164959,15,1,0,1
run142,20260123_164959,16,2,0,2
run142,20260123_164959,17,0,0,0
run142,20260123_164959,18,0,0,0
run142,20260123_164959,19,0,0,0
run143,20260123_165051,0,1,0,1
run143,20260123_165051,1,0,0,0
run143,20260123_165051,2,3,0,3
run143,20260123_165051,3,1,0,1
run143,20260123_165051,4,2,0,2
run143,20260123_165051,5,1,0,1
run143,20260123_165051,6,1,0,1
run143,20260123_165051,7,0,0,0
run143,20260123_165051,8,0,0,0
run143,20260123_165051,9,0,0,0
run143,20260123_165051,10,1,0,1
run143,20260123_165051,11,1,0,1
run143,20260123_165051,12,2,0,2
run143,20260123_165051,13,0,0,0
run143,20260123_165051,14,125,0,125
run143,20260123_165051,15,1876,0,1876
run143,20260123_165051,16,2,0,2
run143,20260123_165051,17,0,0,0
run143,20260123_165051,18,0,0,0
run143,20260123_165051,19,0,0,0
run144,20260123_165139,0,0,0,0
run144,20260123_165139,1,1,1,2
run144,20260123_165139,2,2,0,2
run144,20260123_165139,3,245,0,245
run144,20260123_165139,4,2,0,2
run144,20260123_165139,5,3,0,3
run144,20260123_165139,6,1,0,1
run144,20260123_165139,7,1,0,1
run144,20260123_165139,8,0,0,0
run144,20260123_165139,9,0,0,0
run144,20260123_165139,10,0,1,1
run144,20260123_165139,11,218,0,218
run144,20260123_165139,12,0,0,0
run144,20260123_165139,13,1,1,2
run144,20260123_165139,14,0,1,1
run144,20260123_165139,15,1,0,1
run144,20260123_165139,16,8,0,8
run144,20260123_165139,17,0,0,0
run144,20260123_165139,18,0,0,0
run144,20260123_165139,19,0,0,0
run145,20260123_165227,0,0,0,0
run145,20260123_165227,1,1,0,1
run145,20260123_165227,2,1,0,1
run145,20260123_165227,3,1,0,1
run145,20260123_165227,4,2001,0,2001
run145,20260123_165227,5,3,0,3
run145,20260123_165227,6,0,0,0
run145,20260123_165227,7,0,0,0
run145,20260123_165227,8,0,0,0
run145,20260123_165227,9,0,0,0
run145,20260123_165227,10,0,0,0
run145,20260123_165227,11,1,0,1
run145,20260123_165227,12,2,0,2
run145,20260123_165227,13,1,0,1
run145,20260123_165227,14,1,0,1
run145,20260123_165227,15,0,0,0
run145,20260123_165227,16,1,0,1
run145,20260123_165227,17,0,0,0
run145,20260123_165227,18,0,0,0
run145,20260123_165227,19,0,0,0
run146,20260123_165319,0,0,0,0
run146,20260123_165319,1,1,0,1
run146,20260123_165319,2,2,0,2
run146,20260123_165319,3,2,0,2
run146,20260123_165319,4,1,0,1
run146,20260123_165319,5,0,0,0
run146,20260123_165319,6,0,0,0
run146,20260123_165319,7,0,0,0
run146,20260123_165319,8,0,0,0
run146,20260123_165319,9,0,0,0
run146,20260123_165319,10,1,0,1
run146,20260123_165319,11,1,0,1
run146,20260123_165319,12,2,0,2
run146,20260123_165319,13,1,0,1
run146,20260123_165319,14,1,0,1
run146,20260123_165319,15,1,0,1
run146,20260123_165319,16,1844,0,1844
run146,20260123_165319,17,0,0,0
run146,20260123_165319,18,0,0,0
run146,20260123_165319,19,0,0,0
run147,20260123_165407,0,50,886,936
run147,20260123_165407,1,5,888,893
run147,20260123_165407,2,8,886,894
run147,20260123_165407,3,7,885,892
run147,20260123_165407,4,4,885,889
run147,20260123_165407,5,1,0,1
run147,20260123_165407,6,1,0,1
run147,20260123_165407,7,0,0,0
run147,20260123_165407,8,0,0,0
run147,20260123_165407,9,0,2,2
run147,20260123_165407,10,0,0,0
run147,20260123_165407,11,2,1,3
run147,20260123_165407,12,1,0,1
run147,20260123_165407,13,0,0,0
run147,20260123_165407,14,2,0,2
run147,20260123_165407,15,0,0,0
run147,20260123_165407,16,54,850,904
run147,20260123_165407,17,20,135,155
run147,20260123_165407,18,0,1,1
run147,20260123_165407,19,0,0,0
run148,20260123_165455,0,0,0,0
run148,20260123_165455,1,0,0,0
run148,20260123_165455,2,1,0,1
run148,20260123_165455,3,0,0,0
run148,20260123_165455,4,1,0,1
run148,20260123_165455,5,2,0,2
run148,20260123_165455,6,2,0,2
run148,20260123_165455,7,2000,0,2000
run148,20260123_165455,8,0,0,0
run148,20260123_165455,9,0,0,0
run148,20260123_165455,10,0,0,0
run148,20260123_165455,11,0,0,0
run148,20260123_165455,12,1,0,1
run148,20260123_165455,13,2,0,2
run148,20260123_165455,14,0,0,0
run148,20260123_165455,15,0,0,0
run148,20260123_165455,16,0,0,0
run148,20260123_165455,17,0,0,0
run148,20260123_165455,18,0,0,0
run148,20260123_165455,19,0,0,0
run149,20260123_165543,0,0,0,0
run149,20260123_165543,1,1,0,1
run149,20260123_165543,2,3,0,3
run149,20260123_165543,3,1,0,1
run149,20260123_165543,4,1,0,1
run149,20260123_165543,5,0,0,0
run149,20260123_165543,6,2,0,2
run149,20260123_165543,7,0,0,0
run149,20260123_165543,8,0,0,0
run149,20260123_165543,9,0,0,0
run149,20260123_165543,10,0,0,0
run149,20260123_165543,11,1,0,1
run149,20260123_165543,12,0,0,0
run149,20260123_165543,13,0,0,0
run149,20260123_165543,14,0,0,0
run149,20260123_165543,15,1,0,1
run149,20260123_165543,16,1,0,1
run149,20260123_165543,17,460,0,460
run149,20260123_165543,18,0,0,0
run149,20260123_165543,19,0,0,0
run15,20260123_150646,0,2,0,2
run15,20260123_150646,1,1,0,1
run15,20260123_150646,2,0,0,0
run15,20260123_150646,3,3,0,3
run15,20260123_150646,4,0,0,0
run15,20260123_150646,5,2,0,2
run15,20260123_150646,6,1721,0,1721
run15,20260123_150646,7,0,0,0
run15,20260123_150646,8,0,0,0
run15,20260123_150646,9,0,0,0
run15,20260123_150646,10,1,0,1
run15,20260123_150646,11,43,0,43
run15,20260123_150646,12,0,0,0
run15,20260123_150646,13,2,0,2
run15,20260123_150646,14,0,0,0
run15,20260123_150646,15,1,0,1
run15,20260123_150646,16,2,0,2
run15,20260123_150646,17,0,0,0
run15,20260123_150646,18,0,0,0
run15,20260123_150646,19,0,0,0
run150,20260123_165635,0,2,3,5
run150,20260123_165635,1,1,2,3
run150,20260123_165635,2,1,2,3
run150,20260123_165635,3,0,1,1
run150,20260123_165635,4,2,1,3
run150,20260123_165635,5,1,0,1
run150,20260123_165635,6,0,1,1
run150,20260123_165635,7,0,1,1
run150,20260123_165635,8,0,1,1
run150,20260123_165635,9,0,2,2
run150,20260123_165635,10,0,1,1
run150,20260123_165635,11,1,1,2
run150,20260123_165635,12,2,0,2
run150,20260123_165635,13,0,0,0
run150,20260123_165635,14,2,0,2
run150,20260123_165635,15,2,0,2
run150,20260123_165635,16,1,0,1
run150,20260123_165635,17,0,0,0
run150,20260123_165635,18,0,1,1
run150,20260123_165635,19,0,0,0
run151,20260123_165723,0,0,0,0
run151,20260123_165723,1,2,0,2
run151,20260123_165723,2,1,0,1
run151,20260123_165723,3,1,0,1
run151,20260123_165723,4,1,0,1
run151,20260123_165723,5,1,0,1
run151,20260123_165723,6,1,0,1
run151,20260123_165723,7,1,0,1
run151,20260123_165723,8,0,0,0
run151,20260123_165723,9,0,0,0
run151,20260123_165723,10,0,0,0
run151,20260123_165723,11,3,0,3
run151,20260123_165723,12,1080,0,1080
run151,20260123_165723,13,0,0,0
run151,20260123_165723,14,0,0,0
run151,20260123_165723,15,1,0,1
run151,20260123_165723,16,1,0,1
run151,20260123_165723,17,0,0,0
run151,20260123_165723,18,0,0,0
run151,20260123_165723,19,0,0,0
run151,20260123_165722,0,0,0,0
run151,20260123_165722,1,2,0,2
run151,20260123_165722,2,1,0,1
run151,20260123_165722,3,1,0,1
run151,20260123_165722,4,1,0,1
run151,20260123_165722,5,1,0,1
run151,20260123_165722,6,1,0,1
run151,20260123_165722,7,1,0,1
run151,20260123_165722,8,0,0,0
run151,20260123_165722,9,0,0,0
run151,20260123_165722,10,0,0,0
run151,20260123_165722,11,3,0,3
run151,20260123_165722,12,1080,0,1080
run151,20260123_165722,13,0,0,0
run151,20260123_165722,14,0,0,0
run151,20260123_165722,15,1,0,1
run151,20260123_165722,16,1,0,1
run151,20260123_165722,17,0,0,0
run151,20260123_165722,18,0,0,0
run151,20260123_165722,19,0,0,0
run152,20260123_165810,0,0,0,0
run152,20260123_165810,1,1,1,2
run152,20260123_165810,2,3,1,4
run152,20260123_165810,3,0,0,0
run152,20260123_165810,4,0,0,0
run152,20260123_165810,5,2,1,3
run152,20260123_165810,6,3,0,3
run152,20260123_165810,7,3,0,3
run152,20260123_165810,8,0,1,1
run152,20260123_165810,9,0,2,2
run152,20260123_165810,10,1,0,1
run152,20260123_165810,11,3,1,4
run152,20260123_165810,12,2,0,2
run152,20260123_165810,13,2,0,2
run152,20260123_165810,14,861,0,861
